id,code,name
hospital.gmdn_40762,40762,"Ultrasound imaging system, obstetric/gynaecological"
hospital.gmdn_40763,40763,"Ultrasound imaging system, cardiovascular"
hospital.gmdn_40764,40764,"Ultrasound imaging system, mammography"
hospital.gmdn_40767,40767,"Ultrasound imaging system transducer, extracorporeal, mounted"
hospital.gmdn_40768,40768,"Ultrasound imaging system transducer, extracorporeal, general-purpose"
hospital.gmdn_40770,40770,"Ultrasound imaging system transducer, intracorporeal, surgical"
hospital.gmdn_40771,40771,"Ultrasound imaging system transducer, intracorporeal, vaginal"
hospital.gmdn_40772,40772,"Ultrasound imaging system transducer, intracorporeal, rectal"
hospital.gmdn_40774,40774,Physical therapy ultrasound system transducer
hospital.gmdn_40775,40775,"Lithotripsy system ultrasound transducer, extracorporeal"
hospital.gmdn_40776,40776,"Lithotripsy system ultrasound transducer, intracorporeal, reusable"
hospital.gmdn_40777,40777,"Hyperthermia system transducer, ultrasound, extracorporeal"
hospital.gmdn_40778,40778,"Hyperthermia system transducer, ultrasound, intracorporeal, reusable"
hospital.gmdn_40779,40779,Bone absorptiometric ultrasound system
hospital.gmdn_40781,40781,"Hyperthermia system, ultrasound"
hospital.gmdn_40782,40782,"Hyperthermia system, radio-frequency"
hospital.gmdn_40783,40783,"Hyperthermia system, microwave"
hospital.gmdn_40784,40784,"Hyperthermia system, heated fluid"
hospital.gmdn_40785,40785,"Hyperthermia system, multi-modality"
hospital.gmdn_40786,40786,Ultrasound imaging system transducer positioning unit
hospital.gmdn_40791,40791,"Hyperthermia system applicator, microwave, extracorporeal"
hospital.gmdn_40792,40792,"Hyperthermia system applicator, microwave, intracorporeal"
hospital.gmdn_40793,40793,"Hyperthermia system applicator, radio-frequency, extracorporeal"
hospital.gmdn_40794,40794,"Hyperthermia system applicator, radio-frequency, intracorporeal"
hospital.gmdn_40795,40795,"Hyperthermia system applicator, heated fluid, extracorporeal"
hospital.gmdn_40796,40796,"Hyperthermia system applicator, heated fluid, intracorporeal"
hospital.gmdn_40797,40797,Hyperthermia system probe
hospital.gmdn_40798,40798,"Thermography system, liquid crystal"
hospital.gmdn_40799,40799,"Thermography system, liquid crystal solution"
hospital.gmdn_40801,40801,"Capsule, non-digestible, electronic tracking"
hospital.gmdn_40802,40802,"Thermography system, microwave"
hospital.gmdn_40803,40803,"Thermography system, infrared"
hospital.gmdn_40804,40804,Public health screening x-ray system transportation aid
hospital.gmdn_40805,40805,"Radiographic image marker, manual"
hospital.gmdn_40806,40806,"Radiographic image marker, automatic"
hospital.gmdn_40807,40807,"Lesion localization marker, external"
hospital.gmdn_40808,40808,"Lesion localization marker, implantable"
hospital.gmdn_40810,40810,"Mobile medical facility, diagnostic imaging, x-ray, general-purpose"
hospital.gmdn_40812,40812,"Mobile medical facility, diagnostic imaging, nuclear medicine"
hospital.gmdn_40813,40813,"Mobile medical facility, radiation therapy"
hospital.gmdn_40814,40814,"Mobile medical facility, hyperthermia"
hospital.gmdn_40815,40815,"Mobile medical facility, multi-modality"
hospital.gmdn_40817,40817,Algesimeter
hospital.gmdn_40819,40819,"Nuclear medicine system software, operating system, thyroid uptake"
hospital.gmdn_40820,40820,"Cephalometric x-ray system software, operating system"
hospital.gmdn_40821,40821,"Basic diagnostic x-ray system software, operating system"
hospital.gmdn_40822,40822,"CT system software, operating system"
hospital.gmdn_40823,40823,"Fluoroscopic x-ray system software, operating system, angiography"
hospital.gmdn_40825,40825,"SPECT system software, operating system"
hospital.gmdn_40826,40826,"PET system software, operating system"
hospital.gmdn_40827,40827,"Gamma camera system software, operating system"
hospital.gmdn_40828,40828,"MRI system software, operating system"
hospital.gmdn_40829,40829,"Ultrasound imaging system software, operating system"
hospital.gmdn_40830,40830,"Bone absorptiometric x-ray system software, operating system"
hospital.gmdn_40831,40831,"Radionuclide neutron activation system software, application program"
hospital.gmdn_40832,40832,"Accelerator system software, operating system"
hospital.gmdn_40833,40833,"Radionuclide neutron activation system software, operating system"
hospital.gmdn_40834,40834,"Brachytherapy system software, operating system"
hospital.gmdn_40835,40835,"Stereotactic radiosurgical system software, operating system"
hospital.gmdn_40836,40836,"Radiation therapy treatment planning system software, operating system"
hospital.gmdn_40837,40837,"Radiation therapy simulator system software, operating system"
hospital.gmdn_40838,40838,"Radionuclide teletherapy system software, operating system"
hospital.gmdn_40839,40839,"Hyperthermia system software, operating system"
hospital.gmdn_40840,40840,"Wheelchair, electric-motor-driven, attendant/occupant-controlled, powered-steering, collapsible"
hospital.gmdn_40844,40844,MRI system computer
hospital.gmdn_40845,40845,Ultrasound imaging system computer
hospital.gmdn_40846,40846,"Bone absorptiometric imaging computer, multi-purpose"
hospital.gmdn_40847,40847,"X-ray system computer, diagnostic, general-purpose"
hospital.gmdn_40848,40848,Dental x-ray system computer
hospital.gmdn_40849,40849,CT system computer
hospital.gmdn_40850,40850,"Fluoroscopic x-ray system computer, angiography"
hospital.gmdn_40851,40851,PET system computer
hospital.gmdn_40852,40852,SPECT system computer
hospital.gmdn_40853,40853,Gamma camera system computer
hospital.gmdn_40855,40855,"Wheelchair, electric-motor-driven, attendant/occupant-controlled, manual-steering, collapsible"
hospital.gmdn_40856,40856,Radionuclide teletherapy system computer
hospital.gmdn_40857,40857,Hyperthermia system computer
hospital.gmdn_40858,40858,"Wheelchair, electric-motor-driven, attendant/occupant-controlled, manual-steering, non-collapsible"
hospital.gmdn_40859,40859,Radiation therapy simulator system computer
hospital.gmdn_40860,40860,Radiation therapy treatment planning system computer
hospital.gmdn_40861,40861,Stereotactic radiosurgical system computer
hospital.gmdn_40862,40862,Radionuclide neutron activation system computer
hospital.gmdn_40863,40863,Therapeutic x-ray system computer
hospital.gmdn_40864,40864,"Brachytherapy system software, application program"
hospital.gmdn_40865,40865,"Dental x-ray system software, application program, panoramic"
hospital.gmdn_40866,40866,"Basic diagnostic x-ray system software, application program"
hospital.gmdn_40867,40867,"CT system software, application program"
hospital.gmdn_40868,40868,"Fluoroscopic x-ray system software, application program, angiography"
hospital.gmdn_40869,40869,"SPECT system software, application program"
hospital.gmdn_40870,40870,"PET system software, application program"
hospital.gmdn_40871,40871,"Gamma camera system software, application program"
hospital.gmdn_40872,40872,"MRI system software, application program"
hospital.gmdn_40873,40873,"Ultrasound imaging system software, application program"
hospital.gmdn_40874,40874,"Bone absorptiometric x-ray system software, application program"
hospital.gmdn_40875,40875,"Thermography system software, application program"
hospital.gmdn_40876,40876,"Dental x-ray system software, application program, general-purpose"
hospital.gmdn_40877,40877,"Dental x-ray system software, operating system, panoramic"
hospital.gmdn_40878,40878,"Dental x-ray system software, application program, panoramic/tomographic"
hospital.gmdn_40879,40879,"Cephalometric x-ray system software, application program"
hospital.gmdn_40881,40881,"Dental x-ray system software, operating system, panoramic/tomographic"
hospital.gmdn_40883,40883,"Hyperthermia system software, application program"
hospital.gmdn_40884,40884,"Radionuclide teletherapy system software, application program"
hospital.gmdn_40885,40885,"Stereotactic radiosurgical system software, application program"
hospital.gmdn_40886,40886,"Accelerator system software, application program"
hospital.gmdn_40887,40887,"Radiation therapy treatment planning system software, application program"
hospital.gmdn_40888,40888,"Radiation therapy simulator system software, application program"
hospital.gmdn_40889,40889,"Nuclear medicine system software, application program, thyroid uptake"
hospital.gmdn_40890,40890,"Bed, electric field generation, AIDS treatment"
hospital.gmdn_40892,40892,Patient positioning patterned-light instrument
hospital.gmdn_40893,40893,Patient positioning laser
hospital.gmdn_40894,40894,Patient positioning foam mould kit
hospital.gmdn_40895,40895,"Patient positioning system, vacuum-mould"
hospital.gmdn_40896,40896,Patient positioning thermoplastic mould
hospital.gmdn_40897,40897,"Patient positioning system, indexed-immobilization"
hospital.gmdn_40898,40898,"Patient positioning frame/board, head/neck"
hospital.gmdn_40899,40899,"Patient positioning frame/board, breast"
hospital.gmdn_40900,40900,"Patient positioning frame/board, extremity"
hospital.gmdn_40901,40901,"Patient positioning frame/board, pelvis"
hospital.gmdn_40902,40902,"Patient positioning frame/board, whole-body"
hospital.gmdn_40903,40903,"Radiation shielding container, transport/transfer"
hospital.gmdn_40904,40904,"Darkroom entrance, diagnostic imaging, non-interlocking"
hospital.gmdn_40905,40905,"Radiation shielding container, general-purpose"
hospital.gmdn_40907,40907,"Gas administration system, xenon, diagnostic x-ray/CT"
hospital.gmdn_40908,40908,"Gas administration system, xenon, diagnostic nuclear medicine"
hospital.gmdn_40910,40910,"Darkroom entrance, diagnostic imaging, interlocking"
hospital.gmdn_40912,40912,X-ray system exposure timer
hospital.gmdn_40913,40913,Therapeutic radiation system exposure timer
hospital.gmdn_40915,40915,"X-ray grid, stationary"
hospital.gmdn_40916,40916,"X-ray grid, moving"
hospital.gmdn_40917,40917,"X-ray grid, rotating"
hospital.gmdn_40918,40918,"X-ray/radiation therapy beam filter, sheet"
hospital.gmdn_40922,40922,X-ray film changing system loading magazine
hospital.gmdn_40923,40923,X-ray film changing system receiving magazine
hospital.gmdn_40926,40926,Mammographic x-ray system compression device
hospital.gmdn_40927,40927,"X-ray system compression device, abdominal"
hospital.gmdn_40931,40931,Laser-generating gas
hospital.gmdn_40932,40932,"Electrosurgical diathermy system electrode, active, reprocessed"
hospital.gmdn_40934,40934,SPECT system workstation
hospital.gmdn_40935,40935,"X-ray system workstation, diagnostic, multi-purpose"
hospital.gmdn_40936,40936,Ultrasound imaging system workstation
hospital.gmdn_40937,40937,"Nuclear medicine system workstation, multi-purpose"
hospital.gmdn_40939,40939,Gamma camera system workstation
hospital.gmdn_40940,40940,MRI system workstation
hospital.gmdn_40941,40941,Radiation therapy treatment planning system workstation
hospital.gmdn_40942,40942,"Radiation therapy system workstation, multi-purpose"
hospital.gmdn_40943,40943,"Picture archiving and communication system workstation, radiology"
hospital.gmdn_40946,40946,"X-ray system tube support, ceiling mount"
hospital.gmdn_40947,40947,"X-ray system tube support, wall mount"
hospital.gmdn_40949,40949,"X-ray system tube support, gantry mount"
hospital.gmdn_40951,40951,"X-ray system tube support, table mount"
hospital.gmdn_40953,40953,Mammographic x-ray system tube support
hospital.gmdn_40955,40955,"Urine collection bottle, male, single-use"
hospital.gmdn_40956,40956,X-ray system power distribution unit
hospital.gmdn_40958,40958,"Dental drill system handpiece, pneumatically-powered"
hospital.gmdn_40960,40960,Dental x-ray system collimator
hospital.gmdn_40964,40964,"Fluoroscopic x-ray system image recording unit, photospot"
hospital.gmdn_40965,40965,"Fluoroscopic x-ray system image recording unit, cine"
hospital.gmdn_40968,40968,"X-ray system operator console, diagnostic, multi-purpose"
hospital.gmdn_40969,40969,"Nuclear medicine system operator console, multi-purpose"
hospital.gmdn_40970,40970,MRI system operator console
hospital.gmdn_40971,40971,Ultrasound imaging system operator console
hospital.gmdn_40972,40972,Thermography system operator console
hospital.gmdn_40977,40977,"Dental x-ray film, screen"
hospital.gmdn_40978,40978,"Dental x-ray film, non-screen"
hospital.gmdn_40979,40979,"X-ray film, medical, screen"
hospital.gmdn_40980,40980,"X-ray film, medical, non-screen"
hospital.gmdn_40982,40982,"Photographic film, diagnostic imaging, cine"
hospital.gmdn_40983,40983,"Photographic film, diagnostic imaging, self-developing"
hospital.gmdn_40984,40984,"Photographic film, diagnostic imaging, non-self-developing"
hospital.gmdn_40989,40989,Brachytherapy system operator console
hospital.gmdn_40990,40990,Accelerator system operator console
hospital.gmdn_40991,40991,Radionuclide teletherapy system operator console
hospital.gmdn_40992,40992,Hyperthermia system operator console
hospital.gmdn_40993,40993,Diathermy treatment system operator console
hospital.gmdn_40994,40994,Therapeutic x-ray system operator console
hospital.gmdn_40996,40996,Radiation therapy treatment planning system
hospital.gmdn_41003,41003,Diagnostic imaging view box magazine
hospital.gmdn_41006,41006,"Darkroom light, diagnostic imaging"
hospital.gmdn_41008,41008,"X-ray film processing chemical, manual"
hospital.gmdn_41009,41009,"X-ray film processing chemical, automatic"
hospital.gmdn_41011,41011,"X-ray film processor, automatic, darkroom"
hospital.gmdn_41012,41012,"X-ray film processor, automatic, daylight"
hospital.gmdn_41013,41013,X-ray film processor loader
hospital.gmdn_41014,41014,"Cine film processor, automatic"
hospital.gmdn_41018,41018,"CAD/CAM unit, orthopaedic"
hospital.gmdn_41023,41023,"Therapeutic x-ray system, low-voltage"
hospital.gmdn_41025,41025,"Orthosis, sacroiliac spine, flexible"
hospital.gmdn_41026,41026,"Orthosis, sacroiliac spine, semi-rigid"
hospital.gmdn_41029,41029,"Orthosis, lumbosacral spine, hernia/ptosis support"
hospital.gmdn_41030,41030,"Orthosis, lumbosacral spine, pendulous abdomen support"
hospital.gmdn_41031,41031,"Orthosis, thoracolumbosacral spine, flexible"
hospital.gmdn_41032,41032,"Cervicothoracolumbosacral spine orthosis, rigid"
hospital.gmdn_41034,41034,"Cervicothoracolumbosacral spine orthosis, Milwaukee"
hospital.gmdn_41035,41035,"Cervicothoracolumbosacral spine orthosis, initial"
hospital.gmdn_41038,41038,Orthotic helmet
hospital.gmdn_41039,41039,"Cervical spine collar, reusable"
hospital.gmdn_41040,41040,"Assistive training device, educational, occupational/commercial subjects"
hospital.gmdn_41041,41041,Cervical spine immobilization frame
hospital.gmdn_41042,41042,"Orthosis, thoracic spine"
hospital.gmdn_41043,41043,"Orthosis, wrist/hand dorsiflexion"
hospital.gmdn_41044,41044,"Orthosis, wrist/hand/finger maintained position"
hospital.gmdn_41045,41045,"Orthosis, wrist/hand/finger flexion"
hospital.gmdn_41047,41047,"Orthosis, wrist/hand/finger, pneumatically-powered"
hospital.gmdn_41048,41048,Sling material
hospital.gmdn_41053,41053,Elbow orthosis
hospital.gmdn_41057,41057,Lumbar cushion
hospital.gmdn_41058,41058,"Cushion, multifunction"
hospital.gmdn_41059,41059,Orthodontic attachment
hospital.gmdn_41065,41065,"Orthosis, knee"
hospital.gmdn_41067,41067,Orthodontic chin cap
hospital.gmdn_41068,41068,Orthodontic clasp
hospital.gmdn_41070,41070,"Orthosis, knee/ankle/foot"
hospital.gmdn_41072,41072,"Orthosis, thorax/hip/knee/ankle, parapodium frame"
hospital.gmdn_41073,41073,"Orthosis, thorax/hip/knee/ankle, standing frame"
hospital.gmdn_41074,41074,"Orthosis, thorax/hip/knee/ankle, swivel walker"
hospital.gmdn_41078,41078,"Prosthesis, hand, passive"
hospital.gmdn_41080,41080,"Prosthesis, hand, body-powered"
hospital.gmdn_41081,41081,"Cushion, wedge"
hospital.gmdn_41082,41082,"Prosthesis, hand, electric"
hospital.gmdn_41084,41084,"Prosthesis, split hook/specialized tool"
hospital.gmdn_41086,41086,"Prosthesis, wrist, external, passive"
hospital.gmdn_41088,41088,"Prosthesis, wrist, external, body-powered"
hospital.gmdn_41089,41089,"Prosthesis, wrist, external, body-powered, locking"
hospital.gmdn_41090,41090,"Prosthesis, wrist, external, electric"
hospital.gmdn_41091,41091,"Prosthesis, wrist, external, myoelectric"
hospital.gmdn_41093,41093,"Prosthesis, elbow, external, passive"
hospital.gmdn_41094,41094,"Prosthesis, elbow, external, passive, locking"
hospital.gmdn_41095,41095,"Wheelchair, occupant-driven, bimanual-lever-operated, collapsible"
hospital.gmdn_41096,41096,"Prosthesis, elbow, external, body-powered"
hospital.gmdn_41097,41097,"Prosthesis, elbow, external, body-powered, locking"
hospital.gmdn_41098,41098,"Wheelchair, occupant-driven, single-rear-wheel-operated, collapsible"
hospital.gmdn_41099,41099,"Prosthesis, elbow, external, electric"
hospital.gmdn_41100,41100,"Prosthesis, elbow, external, myoelectric"
hospital.gmdn_41102,41102,"Prosthesis, shoulder, external, passive"
hospital.gmdn_41103,41103,"Prosthesis, wrist, external, passive, locking"
hospital.gmdn_41104,41104,"Prosthesis, shoulder, external, electric"
hospital.gmdn_41105,41105,"Prosthesis, shoulder, external, myoelectric"
hospital.gmdn_41107,41107,"Prosthesis, humeral rotation"
hospital.gmdn_41108,41108,Hand prosthesis range-of-motion aid
hospital.gmdn_41109,41109,"Prosthesis, ankle/foot, external"
hospital.gmdn_41112,41112,"Wheelchair cover, raincoat"
hospital.gmdn_41119,41119,Wheelchair headrest
hospital.gmdn_41120,41120,"Thermotester application software, diagnostic"
hospital.gmdn_41122,41122,"Prosthesis, knee, external"
hospital.gmdn_41126,41126,Bronchoscopy tube
hospital.gmdn_41133,41133,"Gastroenterological/urological irrigation kit, single-use"
hospital.gmdn_41138,41138,Surgical finger guard
hospital.gmdn_41139,41139,"Sterilizer, ionizing radiation, gamma"
hospital.gmdn_41141,41141,Arm cushion
hospital.gmdn_41148,41148,"Ventilator, portable, pneumatically-powered"
hospital.gmdn_41149,41149,"Prosthesis socket, partial foot"
hospital.gmdn_41150,41150,Audiometer application software
hospital.gmdn_41152,41152,"Prosthesis socket, transtibial"
hospital.gmdn_41154,41154,Obstetrical birthing cushion
hospital.gmdn_41156,41156,"Prosthesis socket, transfemoral"
hospital.gmdn_41157,41157,Automobile seat cushion
hospital.gmdn_41163,41163,"Cushion, vocational/recreational activity"
hospital.gmdn_41172,41172,"Wheelchair, occupant-driven, front-wheels-operated, collapsible"
hospital.gmdn_41173,41173,"Wheelchair, occupant-driven, single-rear-wheel-operated, non-collapsible"
hospital.gmdn_41174,41174,"Wheelchair, occupant-driven, front-wheels-operated, non-collapsible"
hospital.gmdn_41176,41176,"Laser software, application program"
hospital.gmdn_41177,41177,Stethoscope software
hospital.gmdn_41178,41178,Phototherapy unit cover
hospital.gmdn_41179,41179,"Wheelchair, occupant-driven, single-front-wheel-operated, collapsible"
hospital.gmdn_41180,41180,"Wheelchair, occupant-driven, single-front-wheel-operated, non-collapsible"
hospital.gmdn_41184,41184,"Audiometer, manual"
hospital.gmdn_41185,41185,"Audiometer, semi-automatic"
hospital.gmdn_41187,41187,"Audiometer, automatic, clinical"
hospital.gmdn_41188,41188,Speech audiometer
hospital.gmdn_41189,41189,"Heat/moisture exchanger, standard, reusable"
hospital.gmdn_41191,41191,Audiometer testing system
hospital.gmdn_41193,41193,"Hearing aid, in-the-ear, modular"
hospital.gmdn_41197,41197,Tactile hearing aid
hospital.gmdn_41207,41207,"Hearing aid, digital"
hospital.gmdn_41208,41208,"Hearing aid, in-the-ear, custom-made"
hospital.gmdn_41209,41209,"Hearing aid, air-conduction, canal"
hospital.gmdn_41211,41211,"Hearing aid, completely-in-the-canal"
hospital.gmdn_41212,41212,"Hearing aid, headband"
hospital.gmdn_41213,41213,"Ear simulator, acoustic coupler"
hospital.gmdn_41215,41215,"Ear simulator, artificial ear"
hospital.gmdn_41217,41217,Hearing aid testing system
hospital.gmdn_41222,41222,Medication transfer set
hospital.gmdn_41227,41227,"Culture medium, blood, paediatric, automatic"
hospital.gmdn_41228,41228,Earmould
hospital.gmdn_41229,41229,"Cardiac mapping system catheter, oesophageal, reprocessed"
hospital.gmdn_41230,41230,"Earplug, reusable"
hospital.gmdn_41231,41231,Ear pip
hospital.gmdn_41232,41232,Ear muff
hospital.gmdn_41234,41234,"Ear phone, insert"
hospital.gmdn_41237,41237,"Ear phone, supra-aural"
hospital.gmdn_41238,41238,Ear canal light
hospital.gmdn_41240,41240,"Ear phone, circumaural"
hospital.gmdn_41241,41241,"Microphone, throat"
hospital.gmdn_41243,41243,"Assistive listening device, TV listening aid"
hospital.gmdn_41245,41245,"Assistive listening device, neck loop"
hospital.gmdn_41246,41246,"Assistive listening device, induction loop"
hospital.gmdn_41249,41249,Surgical/dental drill/saw system power/control unit
hospital.gmdn_41252,41252,"Vitamin D control, 25-hydroxyvitamin D3"
hospital.gmdn_41253,41253,"Vitamin D calibrator, 25-hydroxyvitamin D3"
hospital.gmdn_41254,41254,Alpha1-antitrypsin calibrator
hospital.gmdn_41255,41255,Alpha1-antitrypsin control
hospital.gmdn_41258,41258,Alpha1-microglobulin calibrator
hospital.gmdn_41259,41259,Alpha1-microglobulin control
hospital.gmdn_41260,41260,Alpha2-macroglobulin calibrator
hospital.gmdn_41261,41261,Alpha2-macroglobulin control
hospital.gmdn_41262,41262,ABO grouping cell calibrator
hospital.gmdn_41263,41263,ABO grouping cell control
hospital.gmdn_41265,41265,ABO serum calibrator
hospital.gmdn_41266,41266,ABO serum control
hospital.gmdn_41268,41268,Alpha2-pregnancy-associated glycoprotein calibrator
hospital.gmdn_41269,41269,Alpha2-pregnancy-associated glycoprotein control
hospital.gmdn_41270,41270,Antinuclear antibody calibrator
hospital.gmdn_41271,41271,Antinuclear antibody control
hospital.gmdn_41272,41272,Adenovirus antibody calibrator
hospital.gmdn_41273,41273,Adenovirus antibody control
hospital.gmdn_41274,41274,Adenovirus antibody kit
hospital.gmdn_41275,41275,Anti-B2-glycoprotein I antibody calibrator
hospital.gmdn_41276,41276,Anti-B2-glycoprotein I antibody control
hospital.gmdn_41277,41277,Antiganglioside total antibody calibrator
hospital.gmdn_41278,41278,Antiganglioside total antibody control
hospital.gmdn_41279,41279,Anticardiolipin antibody calibrator
hospital.gmdn_41280,41280,Anticardiolipin antibody control
hospital.gmdn_41281,41281,Anti-GD1b antibody calibrator
hospital.gmdn_41282,41282,Anti-GD1b antibody control
hospital.gmdn_41283,41283,Anti-GM1 antibody calibrator
hospital.gmdn_41284,41284,Anti-GM1 antibody control
hospital.gmdn_41285,41285,Anti-histamine antibody calibrator
hospital.gmdn_41286,41286,Anti-histamine antibody control
hospital.gmdn_41287,41287,Anti-Hu antibody calibrator
hospital.gmdn_41288,41288,Anti-Hu antibody control
hospital.gmdn_41289,41289,Anti-myelin-associated glycoprotein antibody calibrator
hospital.gmdn_41290,41290,Anti-myelin-associated glycoprotein antibody control
hospital.gmdn_41291,41291,Antimitochondrial antibody calibrator
hospital.gmdn_41292,41292,Antimitochondrial antibody control
hospital.gmdn_41293,41293,Antiphosphatidylserine antibody calibrator
hospital.gmdn_41294,41294,Antiphosphatidylserine antibody control
hospital.gmdn_41295,41295,Anti-Ri antibody calibrator
hospital.gmdn_41296,41296,Anti-Ri antibody control
hospital.gmdn_41297,41297,Antistreptococcal Dnase B antibody calibrator
hospital.gmdn_41298,41298,Antistreptococcal Dnase B antibody control
hospital.gmdn_41299,41299,Antistreptococcal hyaluronidase antibody calibrator
hospital.gmdn_41300,41300,Antistreptococcal hyaluronidase antibody control
hospital.gmdn_41301,41301,Antistreptokinase antibody calibrator
hospital.gmdn_41302,41302,Antistreptokinase antibody control
hospital.gmdn_41303,41303,Anti-human polyvalent immunoglobulin antibody calibrator
hospital.gmdn_41304,41304,Anti-human polyvalent immunoglobulin antibody control
hospital.gmdn_41305,41305,Anti-Yo antibody calibrator
hospital.gmdn_41306,41306,Anti-Yo antibody control
hospital.gmdn_41307,41307,B/T-cell subtyping antibody calibrator
hospital.gmdn_41308,41308,B/T-cell subtyping antibody control
hospital.gmdn_41309,41309,Human leukocyte antigen class II determinant antibody calibrator
hospital.gmdn_41310,41310,Human leukocyte antigen class II determinant antibody control
hospital.gmdn_41311,41311,Lymphocyte subtyping antibody calibrator
hospital.gmdn_41312,41312,Lymphocyte subtyping antibody control
hospital.gmdn_41313,41313,Lymphoma subtyping antibody calibrator
hospital.gmdn_41314,41314,Lymphoma subtyping antibody control
hospital.gmdn_41315,41315,Cell surface receptor recognizing antibody calibrator
hospital.gmdn_41316,41316,Cell surface receptor recognizing antibody control
hospital.gmdn_41317,41317,Leukaemia subtyping antibody calibrator
hospital.gmdn_41318,41318,Leukaemia subtyping antibody control
hospital.gmdn_41319,41319,Anticytoplasmic antibody calibrator
hospital.gmdn_41320,41320,Anticytoplasmic antibody control
hospital.gmdn_41321,41321,Ceruloplasmin calibrator
hospital.gmdn_41322,41322,Ceruloplasmin control
hospital.gmdn_41326,41326,Cryptosporidium calibrator
hospital.gmdn_41330,41330,"Ophthalmic cystotome, single-use"
hospital.gmdn_41331,41331,Vitamin B6 calibrator
hospital.gmdn_41332,41332,Vitamin B6 control
hospital.gmdn_41334,41334,Vitamin B2 calibrator
hospital.gmdn_41335,41335,Vitamin B2 control
hospital.gmdn_41337,41337,Vitamin B12 calibrator
hospital.gmdn_41338,41338,Vitamin B12 control
hospital.gmdn_41340,41340,Vitamin B1 calibrator
hospital.gmdn_41341,41341,Vitamin B1 control
hospital.gmdn_41343,41343,Transferrin calibrator
hospital.gmdn_41344,41344,Transferrin control
hospital.gmdn_41345,41345,Vaginal dilator set
hospital.gmdn_41346,41346,Extractable nuclear antigen calibrator
hospital.gmdn_41347,41347,Extractable nuclear antigen control
hospital.gmdn_41348,41348,Immunoglobulin E monotest/monoresult multiantigen calibrator
hospital.gmdn_41349,41349,Immunoglobulin E monotest/monoresult multiantigen control
hospital.gmdn_41350,41350,Immunoglobulin E monotest/pluriresult multiantigen calibrator
hospital.gmdn_41351,41351,Immunoglobulin E monotest/pluriresult multiantigen control
hospital.gmdn_41352,41352,Immunoglobulin G calibrator
hospital.gmdn_41353,41353,Immunoglobulin G control
hospital.gmdn_41354,41354,Immunoglobulin G subclass calibrator
hospital.gmdn_41355,41355,Immunoglobulin G subclass control
hospital.gmdn_41356,41356,Immunoglobulin M calibrator
hospital.gmdn_41357,41357,Immunoglobulin M control
hospital.gmdn_41358,41358,Immunoglobulin M subclass calibrator
hospital.gmdn_41359,41359,Immunoglobulin M subclass control
hospital.gmdn_41360,41360,Immunohistologic calibrator
hospital.gmdn_41361,41361,Immunohistologic control
hospital.gmdn_41362,41362,Insulin-like growth factor binding protein 3 calibrator
hospital.gmdn_41363,41363,Insulin-like growth factor binding protein 3 control
hospital.gmdn_41364,41364,Insulin-like growth factor II calibrator
hospital.gmdn_41365,41365,Insulin-like growth factor II control
hospital.gmdn_41367,41367,Insulin antibody calibrator
hospital.gmdn_41368,41368,Insulin antibody control
hospital.gmdn_41369,41369,Interferon a/B/y calibrator
hospital.gmdn_41370,41370,Interferon a/B/y control
hospital.gmdn_41371,41371,Interleukin IL-1a/IL1b/IL1RA/IL2r/IL6r calibrator
hospital.gmdn_41372,41372,Interleukin IL-1a/IL1b/IL1RA/IL2r/IL6r control
hospital.gmdn_41373,41373,Interleukin IL-1/IL-12 calibrator
hospital.gmdn_41374,41374,Interleukin IL-1/IL-12 control
hospital.gmdn_41375,41375,Plasma protein kit
hospital.gmdn_41376,41376,Plasmodium falciparum calibrator
hospital.gmdn_41377,41377,Plasmodium falciparum control
hospital.gmdn_41378,41378,Pneumocystis carinii calibrator
hospital.gmdn_41379,41379,Pneumocystis carinii control
hospital.gmdn_41380,41380,Platelet calibrator
hospital.gmdn_41383,41383,Polyspecific antihuman serum calibrator
hospital.gmdn_41384,41384,Polyspecific antihuman serum control
hospital.gmdn_41385,41385,Proteinase 3-antineutrophil cytoplasmic autoantibody calibrator
hospital.gmdn_41386,41386,Proteinase 3-antineutrophil cytoplasmic autoantibody control
hospital.gmdn_41387,41387,Prealbumin/transthyretin calibrator
hospital.gmdn_41388,41388,Prealbumin/transthyretin control
hospital.gmdn_41389,41389,Jo-1 antibody calibrator
hospital.gmdn_41390,41390,Jo-1 antibody control
hospital.gmdn_41391,41391,Erythropoietin calibrator
hospital.gmdn_41392,41392,Erythropoietin control
hospital.gmdn_41393,41393,Monoethylglycinexylidide calibrator
hospital.gmdn_41394,41394,Monoethylglycinexylidide control
hospital.gmdn_41395,41395,Melatonine calibrator
hospital.gmdn_41396,41396,Melatonine control
hospital.gmdn_41397,41397,Orthodontic archwire
hospital.gmdn_41398,41398,Myosin light chain calibrator
hospital.gmdn_41399,41399,Haemoglobin calibrator
hospital.gmdn_41400,41400,Haemoglobin control
hospital.gmdn_41401,41401,Haemoglobin subtype calibrator
hospital.gmdn_41402,41402,Haemoglobin subtype control
hospital.gmdn_41403,41403,Haemostasis buffer calibrator
hospital.gmdn_41404,41404,Haemostasis buffer control
hospital.gmdn_41405,41405,Haptoglobin calibrator
hospital.gmdn_41406,41406,Haptoglobin control
hospital.gmdn_41407,41407,Human papillomavirus calibrator
hospital.gmdn_41408,41408,Human papillomavirus control
