code,name
41246,"Συσκευή υποβοήθησης ακοής, επαγωγικού κυκλώματος"
41249,Μονάδα ισχύος/ελέγχου συστήματος χειρουργικού/οδοντιατρικού τρυπανιού/πριονιού
41252,"Υλικό ελέγχου για το διαγνωστικό σύνολο Βιταμίνης D, 25-υδρόξυ-βιταμίνης D3"
41253,"Μέσο βαθμονόμησης για το διαγνωστικό σύνολο Βιταμίνης D, 25-υδρόξυ-βιταμίνης D3"
41254,Μέσο βαθμονόμησης για το διαγνωστικό σύνολο άλφα1-αντιθρυψίνης
41255,Υλικό ελέγχου για το διαγνωστικό σύνολο άλφα1-αντιθρυψίνης
41258,Μέσο βαθμονόμησης για το διαγνωστικό σύνολο άλφα1-μικροσφαιρίνης
41259,Υλικό ελέγχου για το διαγνωστικό σύνολο άλφα1-μικροσφαιρίνης
41260,Μέσο βαθμονόμησης για το διαγνωστικό σύνολο άλφα2-μακροσφαιρίνης
41261,Υλικό ελέγχου για το διαγνωστικό σύνολο άλφα2-μακροσφαιρίνης
41262,Μέσο βαθμονόμησης για το διαγνωστικό σύνολο εναιωρήματος κυττάρων για τον προσδιορισμό ομάδας αίματος ΑΒΟ
41263,Υλικό ελέγχου  για το διαγνωστικό σύνολο εναιωρήματος κυττάρων για τον προσδιορισμό ομάδας αίματος ΑΒΟ
41265,Μέσο βαθμονόμησης για το διαγνωστικό σύνολο αντιορού για τον προσδιορισμό ομάδας αίματος ΑΒΟ
41266,Υλικό ελέγχου για το διαγνωστικό σύνολο αντιορού για τον προσδιορισμό ομάδας αίματος ΑΒΟ
41268,Μέσο βαθμονόμησης για το διαγνωστικό σύνολο άλφα2-γλυκοπρωτεΐνης σχετιζόμενης με την κύηση
41269,Υλικό ελέγχου  για το διαγνωστικό σύνολο άλφα2-γλυκοπρωτεΐνης σχετιζόμενης με την κύηση
41270,Μέσο βαθμονόμησης  για το διαγνωστικό σύνολο αντιπυρηνικών αντισωμάτων
41271,Υλικό ελέγχου  για το διαγνωστικό σύνολο  αντιπυρηνικών αντισωμάτων
41272,Μέσο βαθμονόμησης για το διαγνωστικό σύνολο αντισωμάτων κατά του αδενοϊού
41273,Υλικό ελέγχου  για το διαγνωστικό σύνολο αντισωμάτων κατά του αδενοϊού
41274,Διαγνωστικό σύνολο αντισωμάτων κατά του αδενοϊού
41275,Μέσο βαθμονόμησης για το διαγνωστικό σύνολο αντισωμάτων κατά της Β2-γλυκοπρωτεΐνης Ι
41276,Υλικό ελέγχου για το διαγνωστικό σύνολο αντισωμάτων κατά της Β2-γλυκοπρωτεΐνης Ι
41277,Μέσο βαθμονόμησης  για το διαγνωστικό σύνολο ολικών αντισωμάτων κατά γαγγλιοζιτών
41278,Υλικό ελέγχου  για το διαγνωστικό σύνολο ολικών αντισωμάτων κατά γαγγλιοζιτών
41279,Μέσο βαθμονόμησης  για το διαγνωστικό σύνολο αντισωμάτων κατά της καρδιολιπίνης
41280,Υλικό ελέγχου  για το διαγνωστικό σύνολο αντισωμάτων κατά της καρδιολιπίνης
41281,Μέσο βαθμονόμησης  για το διαγνωστικό σύνολο αντισωμάτων κατά του γαγγλιοζίτη GD1b
41282,Μέσο βαθμονόμησης  για το διαγνωστικό σύνολο αντισωμάτων  κατά του γαγγλιοζίτη GD1b
41283,Διαγνωστικό σύνολο αντισωμάτων κατά του γαγγλιοζίτη GΜ1
41284,Υλικό ελέγχου  για το διαγνωστικό σύνολο αντισωμάτων  κατά του γαγγλιοζίτη GΜ1
41285,Μέσο βαθμονόμησης  για το διαγνωστικό σύνολο αντισωμάτων κατά της ισταμίνης
41286,Υλικό ελέγχου  για το διαγνωστικό σύνολο αντισωμάτων κατά της ισταμίνης
41287,Διαγνωστικό σύνολο αντισωμάτων κατά των αντιγόνων Hu
41288,Υλικό ελέγχου  για το διαγνωστικό σύνολο αντισωμάτων κατά των αντιγόνων Hu
41289,Μέσο βαθμονόμησης  για το διαγνωστικό σύνολο αντισωμάτων κατά της γλυκοπρωτεΐνης σχετιζόμενης με μυελίνη
41290,Υλικό ελέγχου  για το διαγνωστικό σύνολο αντισωμάτων κατά της γλυκοπρωτεΐνης σχετιζόμενης με μυελίνη
41291,Μέσο βαθμονόμησης  για το διαγνωστικό σύνολο αντιμιτοχονδριακών αντισωμάτων
41292,Υλικό ελέγχου  για το διαγνωστικό σύνολο αντιμιτοχονδριακών αντισωμάτων
41293,Μέσο βαθμονόμησης  για το διαγνωστικό σύνολο αντισωμάτων κατά της φωσφατίδυλοσερίνης
41294,Υλικό ελέγχου  για το διαγνωστικό σύνολο αντισωμάτων κατά της φωσφατίδυλοσερίνης
41295,Μέσο βαθμονόμησης  για το διαγνωστικό σύνολο αντισωμάτων κατά αντιγόνων Ri
41296,Υλικό ελέγχου  για το διαγνωστικό σύνολο αντισωμάτων κατά αντιγόνων Ri
41297,Μέσο βαθμονόμησης  για το διαγνωστικό σύνολο αντισωμάτων κατά της στρεπτοκοκκικής DNAσης Β
41298,Υλικό ελέγχου  για το διαγνωστικό σύνολο αντισωμάτων κατά της στρεπτοκοκκικής DNAσης Β
41299,Μέσο βαθμονόμησης  για το διαγνωστικό σύνολο αντισωμάτων κατά της στρεπτοκοκκικής υαλουρονιδάσης
41300,Υλικό ελέγχου  για το διαγνωστικό σύνολο αντισωμάτων κατά της στρεπτοκοκκικής υαλουρονιδάσης
41301,Μέσο βαθμονόμησης  για το διαγνωστικό σύνολο αντισωμάτων κατά της στρεπτοκινάσης
41302,Υλικό ελέγχου  για το διαγνωστικό σύνολο αντισωμάτων  κατά της στρεπτοκινάσης
41303,Μέσο βαθμονόμησης  για το διαγνωστικό σύνολο αντισωμάτων κατά των ανθρώπινων πολυσθενών ανοσοσφαιρινών
41304,Υλικό ελέγχου  για το διαγνωστικό σύνολο αντισωμάτων κατά των ανθρώπινων πολυσθενών ανοσοσφαιρινών
41305,Μέσο βαθμονόμησης  για το διαγνωστικό σύνολο αντισωμάτων κατά αντιγόνων Yo
41306,Υλικό ελέγχου  για το διαγνωστικό σύνολο αντισωμάτων κατά αντιγόνων Yo
41307,Μέσο βαθμονόμησης  για το διαγνωστικό σύνολο ταξινόμησης Β και Τ κυττάρων με χρήση αντισωμάτων
41308,Υλικό ελέγχου  για το διαγνωστικό σύνολο ταξινόμησης Β και Τ κυττάρων με χρήση αντισωμάτων
41309,Μέσο βαθμονόμησης για το διαγνωστικό σύνολο προσδιοριστικών αντισωμάτων του  αντιγόνου τάξης ΙΙ ανθρώπινου λευκοκυττάρου.
41310,Υλικό ελέγχου για το διαγνωστικό σύνολο προσδιοριστικών αντισωμάτων του  αντιγόνου τάξης ΙΙ ανθρώπινου λευκοκυττάρου.
41311,Μέσο βαθμονόμησης για το διαγνωστικό σύνολο αντισωμάτων για την ταυτοποίηση των υποτύπων των  λεμφοκυττάρων.
41312,Υλικό ελέγχου για το διαγνωστικό σύνολο αντισωμάτων για την ταυτοποίηση των υποτύπων των λεμφοκυττάρων.
41313,Μέσο βαθμονόμησης για το διαγνωστικό σύνολο αντισωμάτων για την ταυτοποίηση των υποτύπων των λεμφωμάτων .
41314,Υλικό ελέγχου για το διαγνωστικό σύνολο αντισωμάτων για την ταυτοποίηση των υποτύπων των λεμφωμάτων .
41315,Μέσο βαθμονόμησης  για το διαγνωστικό σύνολο αντισωμάτων που αναγνωρίζουν υποδοχείς επί κυτταρικής επιφάνειας
41316,Υλικό ελέγχου  για το διαγνωστικό σύνολο αντισωμάτων που αναγνωρίζουν υποδοχείς επί κυτταρικής επιφάνειας
41317,Μέσο βαθμονόμησης για το διαγνωστικό σύνολο αντισωμάτων για την ταυτοποίηση υποτύπων της  λευχαιμίας.
41318,Υλικό ελέγχου για το διαγνωστικό σύνολο αντισωμάτων για την ταυτοποίηση υποτύπων της λευχαιμίας.
41319,Μέσο βαθμονόμησης  για το διαγνωστικό σύνολο αντισωμάτων κατά του κυτταροπλάσματος
41320,Υλικό ελέγχου  για το διαγνωστικό σύνολο αντισωμάτων κατά του κυτταροπλάσματος
41321,Μέσο βαθμονόμησης  για το διαγνωστικό σύνολο σερουλοπλασμίνης
41322,Υλικό ελέγχου  για το διαγνωστικό σύνολο σερουλοπλασμίνης
41326,Μέσο βαθμονόμησης  για το διαγνωστικό σύνολο του πρωτόζωου Cryptosporidium
41330,"Οφθαλμικός περιφακιοτόμος, μίας χρήσης"
41331,Μέσο βαθμονόμησης για το διαγνωστικό σύνολο βιταμίνης Β6.
41332,Υλικό ελέγχου για το διαγνωστικό σύνολο βιταμίνης Β6.
41334,Μέσο βαθμονόμησης για το διαγνωστικό σύνολο βιταμίνης Β2.
41335,Υλικό ελέγχου για το διαγνωστικό σύνολο βιταμίνης Β2.
41337,Μέσο βαθμονόμησης για το διαγνωστικό σύνολο βιταμίνης Β12.
41338,Υλικό ελέγχου για το διαγνωστικό σύνολο βιταμίνης Β12.
41340,Μέσο βαθμονόμησης για το διαγνωστικό σύνολο βιταμίνης Β1.
41341,Υλικό ελέγχου για το διαγνωστικό σύνολο βιταμίνης Β1.
41343,Μέσο βαθμονόμησης για το διαγνωστικό σύνολο μεταφερίνης.
41344,Υλικό ελέγχου για το διαγνωστικό σύνολο μεταφερίνης.
41345,Σετ διαστολέα κόλπου
41346,Μέσο βαθμονόμησης  για το διαγνωστικό σύνολο εκχυλίσιμου πυρηνικού αντιγόνου
41347,Υλικό ελέγχου  για το διαγνωστικό σύνολο εκχυλίσιμου πυρηνικού αντιγόνου
41348,"Μέσο βαθμονόμησης για το διαγνωστικό σύνολο ανοσοσφαιρίνης Ε  κατά πολλαπλών αντιγόνων, ενός ελέγχου/ενός αποτελέσματος "
41349,"Υλικό ελέγχου για το διαγνωστικό σύνολο  ανοσοσφαιρίνης Ε κατά πολλαπλών αντιγόνων, ενός ελέγχου/ενός αποτελέσματος  "
41350,"Μέσο βαθμονόμησης για το διαγνωστικό σύνολο  ανοσοσφαιρίνης Ε κατά πολλαπλών αντιγόνων, ενός ελέγχου/πολλαπλού αποτελέσματος "
41351,Υλικό ελέγχου για το διαγνωστικό σύνολο  ανοσοσφαιρίνης Ε κατά πολλαπλών αντιγόνωνενός ελέγχου/πολλαπλού αποτελέσματος
41352,Μέσο βαθμονόμησης για το διαγνωστικό σύνολο ανοσοσφαιρίνης G.
41353,Υλικό ελέγχου για το διαγνωστικό σύνολο ανοσοσφαιρίνης G.
41354,Μέσο βαθμονόμησης για το διαγνωστικό σύνολο υποτάξεων της  ανοσοσφαιρίνης G.
41355,Υλικό ελέγχου για το διαγνωστικό σύνολο υποτάξεων της ανοσοσφαιρίνης G.
41356,Μέσο βαθμονόμησης για το διαγνωστικό σύνολο ανοσοσφαιρίνης Μ.
41357,Υλικό ελέγχου για το διαγνωστικό σύνολο ανοσοσφαιρίνης Μ.
41358,Μέσο βαθμονόμησης για το διαγνωστικό σύνολο υποτάξεων της  ανοσοσφαιρίνης Μ.
41359,Υλικό ελέγχου για το διαγνωστικό σύνολο υποτάξεων της ανοσοσφαιρίνης Μ.
41360,Μέσο βαθμονόμησης για το διαγνωστικό σύνολο ανοσοϊστολογίας.
41361,Υλικό ελέγχου για το διαγνωστικό σύνολο ανοσοϊστολογίας.
41362,Μέσο βαθμονόμησης για το διαγνωστικό σύνολο πρωτεΐνης 3 δεσμεύουσας αυξητικό παράγοντα ομοιάζοντος στην ινσουλίνη.
41363,Υλικό ελέγχου για το διαγνωστικό σύνολο πρωτεΐνης 3 δεσμεύουσας αυξητικό παράγοντα ομοιάζοντος στην ινσουλίνη.
41364,"Μέσο βαθμονόμησης για το διαγνωστικό σύνολο αυξητικού παράγοντα ΙΙ, ομοιάζοντος στην ινσουλίνη"
41365,"Υλικό ελέγχου για το διαγνωστικό σύνολο αυξητικού παράγοντα ΙΙ, ομοιάζοντος στην ινσουλίνη"
41367,Μέσο βαθμονόμησης για το διαγνωστικό σύνολο αντισωμάτων κατά αυξητικού παράγοντα ομοιάζοντος στην ινσουλίνη
41368,Υλικό ελέγχου για το διαγνωστικό σύνολο αντισωμάτων κατά αυξητικού παράγοντα ομοιάζοντος στην ινσουλίνη
41369,Μέσο βαθμονόμησης για το διαγνωστικό σύνολο ιντερφερονών a / B / y.
41370,Υλικό ελέγχου για το διαγνωστικό σύνολο ιντερφερονών a / B / y.
41371,Μέσο βαθμονόμησης για το διαγνωστικό σύνολο ιντερλευκινών IL-1a / IL1b / IL1RA / IL2r / IL6r.
41372,Υλικό ελέγχου για το διαγνωστικό σύνολο ιντερλευκινών IL-1a / IL1b / IL1RA / IL2r / IL6r.
41373,Μέσο βαθμονόμησης για το διαγνωστικό σύνολο ιντερλευκινών IL-1 / IL-12.
41374,Υλικό ελέγχου για το διαγνωστικό σύνολο ιντερλευκινών  IL-1 / IL-12.
41375,Διαγνωστικό σύνολο πρωτεΐνης πλάσματος.
41376,Μέσο βαθμονόμησης για το διαγνωστικό σύνολο του δρεπανωτού πλασμωδίου
41377,Υλικό ελέγχου για το διαγνωστικό σύνολο του δρεπανωτού πλασμωδίου
41378,Μέσο βαθμονόμησης για το διαγνωστικό σύνολο βακτηρίου Pneumocystis carinii
41379,Υλικό ελέγχου για το διαγνωστικό σύνολο βακτηρίου Pneumocystis carinii
41380,Μέσο βαθμονόμησης για το διαγνωστικό σύνολο λειτουργίας αιμοπεταλίων.
41383,Μέσο βαθμονόμησης για το διαγνωστικό σύνολο πολυειδικού αντιανθρώπινου ορού.
41384,Υλικό ελέγχου για το διαγνωστικό σύνολο πολυειδικού αντιανθρώπινου ορού.
41385,Μέσο βαθμονόμησης για το διαγνωστικό σύνολο αυτοαντισωμάτων κατά της πρωτεϊνάσης-3 του κυτταροπλάσματος των ουδετερόφιλων κυττάρων
41386,Υλικό ελέγχου για το διαγνωστικό σύνολο αυτοαντισωμάτων κατά της πρωτεϊνάσης-3 του κυτταροπλάσματος των ουδετερόφιλων κυττάρων
41387,Μέσο βαθμονόμησης για το διαγνωστικό σύνολο προαλβουμίνης
41388,Υλικό ελέγχου για το διαγνωστικό σύνολο προαλβουμίνης
41389,Μέσο βαθμονόμησης για το διαγνωστικό σύνολο αντισωμάτων κατά Jo-1.
41390,Υλικό ελέγχου για το διαγνωστικό σύνολο αντισωμάτων κατά  αντιγόνου Jo-1.
41391,Μέσο βαθμονόμησης  για το διαγνωστικό σύνολο ερυθροποιητίνης
41392,Υλικό ελέγχου  για το διαγνωστικό σύνολο ερυθροποιητίνης
41393,Μέσο βαθμονόμησης για το διαγνωστικό σύνολο μονοαίθυλογλυκίνηξυλιδιδίου (μεταβολίτης λιδοκαϊνης)
41394,Υλικό ελέγχου για το διαγνωστικό σύνολο μονοαίθυλογλυκίνηξυλιδιδίου (μεταβολίτης λιδοκαϊνης)
41395,Μέσο βαθμονόμησης για το διαγνωστικό σύνολο μελατονίνης.
41396,Υλικό ελέγχου για το διαγνωστικό σύνολο μελατονίνης.
41397,Ορθοδοντικό τόξο
41398,Μέσο βαθμονόμησης για το διαγνωστικό σύνολο ελαφριάς αλυσίδας μυοσίνης.
41399,Μέσο βαθμονόμησης  για το διαγνωστικό σύνολο αιμοσφαιρίνης
41400,Υλικό ελέγχου  για το διαγνωστικό σύνολο αιμοσφαιρίνης
41401,Μέσο βαθμονόμησης  για το διαγνωστικό σύνολο  ταυτοποίησης των υποτύπων της  αιμοσφαιρίνης
41402,Υλικό ελέγχου  για το διαγνωστικό σύνολο ταυτοποίησης των υποτύπων της  αιμοσφαιρίνης
41403,Μέσο βαθμονόμησης  για το διαγνωστικό σύνολο ρυθμιστικού διαλύματος αιμόστασης
41404,Υλικό ελέγχου  για το διαγνωστικό σύνολο ρυθμιστικού διαλύματος αιμόστασης
41405,Μέσο βαθμονόμησης  για το διαγνωστικό σύνολο απτοσφαιρίνης
41406,Υλικό ελέγχου  για το διαγνωστικό σύνολο απτοσφαιρίνης
41407,Μέσο βαθμονόμησης για το διαγνωστικό σύνολο ανθρώπινου θηλωματώδους ιού.
41408,Υλικό ελέγχου για το διαγνωστικό σύνολο ανθρώπινου θηλωματώδους ιού.
41409,Μέσο βαθμονόμησης για το διαγνωστικό σύνολο γαλακτοφερίνης
41410,Υλικό ελέγχου για το διαγνωστικό σύνολο γαλακτοφερίνης
41411,Μέσο βαθμονόμησης για το διαγνωστικό σύνολο μέσου σταθεροποίησης λεμφοκυττάρων.
41412,Υλικό ελέγχου για το διαγνωστικό σύνολο μέσου σταθεροποίησης λεμφοκυττάρων.
41413,Διαγνωστικό σύνολο μέσου σταθεροποίησης λεμφοκυττάρων.
41414,Μέσο βαθμονόμησης για το διαγνωστικό σύνολο μέτρησης λευκοτριενίων
41415,Υλικό ελέγχου για το διαγνωστικό σύνολο μέτρησης λευκοτριενίων
41416,Διαγνωστικό σύνολο μέτρησης λευκοτριενίων
41417,Μέσο βαθμονόμησης για το διαγνωστικό σύνολο λιποπρωτεΐνης Α.
41418,Υλικό ελέγχου για το διαγνωστικό σύνολο ελέγχου λιποπρωτεΐνης Α.
41419,Διαγνωστικό σύνολο λιποπρωτεΐνης Α.
41420,Μέσο βαθμονόμησης για το διαγνωστικό σύνολο αντισωμάτων κατά μικροσώματος 1/συνδεόμενης πρωτεΐνης ήπατος-νεφρού.
41421,Υλικό ελέγχου για το διαγνωστικό σύνολο αντισωμάτων κατά μικροσώματος 1/συνδεόμενης πρωτεΐνης ήπατος-νεφρού.
41425,Μέσο βαθμονόμησης για το διαγνωστικό σύνολο μέσου διαχωρισμού λεμφοκυττάρων.
41426,Υλικό ελέγχου για το διαγνωστικό σύνολο μέσου διαχωρισμού λεμφοκυττάρων.
41427,Διαγνωστικό σύνολο μέσου διαχωρισμού λεμφοκυττάρων.
41428,Μέσο βαθμονόμησης  για το διαγνωστικό σύνολο αδενώδους πυρετού
41429,Υλικό ελέγχου  για το διαγνωστικό σύνολο αδενώδους πυρετού
41430,Μέσο βαθμονόμησης για το διαγνωστικό σύνολο κάππα/λάμδα αλυσίδας ανοσοσφαιρινών
41431,Υλικό ελέγχου για το διαγνωστικό σύνολο κάππα/λάμδα αλυσίδας ανοσοσφαιρινών
41434,"Ποδιά, καπνίσματος"
41435,Όρθωση ποδός
41438,Σετ καθετήρων υποβοηθούμενης αναπαραγωγής
41442,"Κηδεμόνας, οσφυοϊερο-νωτιαίου τμήματος σπονδυλικής στήλης, εύκαμπτος"
41443,"Κηδεμόνας, οσφυοϊερο-νωτιαίου τμήματος σπονδυλικής στήλης,  στήριξης κήλης"
41445,Εφαρμογέας καλτσοδέτας συμπίεσης
41450,"Συσκευή αποστείρωσης, υγρής θερμότητας, ρευστού"
41453,Κηδεμόνας αυχενικο-θωρακικο-νωτιαίου τμήματος σπονδυλικής στήλης
41455,"Όρθωση (κηδεμόνας), ώμου / αγκώνος / καρπού / χειρός"
41456,Όρθωση δακτύλου
41457,Όρθωση χειρός
41458,"Όρθωση (κηδεμόνας), καρπού"
41459,"Όρθωση (κηδεμόνας), καρπού / χειρός"
41461,"Όρθωση, προέκτασης καρπού / χειρός / μετακαρποφαλαγγικών κλειδώσεων"
41462,"Όρθωση (κηδεμόνας), προέκτασης καρπού/ χειρός/ δακτύλου"
41463,Όρθωση (κηδεμόνας) αγκώνος / καρπού
41464,Όρθωση αγκώνος/καρπού/χειρός
41465,"Όρθωση (κηδεμόνας), ώμου"
41466,"Όρθωση (κηδεμόνας), ώμου / αγκώνος"
41467,"Όρθωση (κηδεμόνας), ώμου / αγκώνος / καρπού"
41471,"Σαπούνι, δέρματος, τεμάχιο"
41472,"Όρθωση (κηδεμόνας), ισχίου/ γονάτου/ αστραγάλου/ ποδός"
41473,Μαξιλάρι γεύματος
41474,"Ηλεκτρικός αγωγός βηματοδότησης, εξωτερικός, διαοισοφαγικός"
41475,"Ασθενοφόρο, όχημα για όλα τα εδάφη"
41477,"Σετ αντλίας έγχυσης αναλγησίας, ελεγχόμενο από τον ασθενή"
41478,"Όρθωση (κηδεμόνας), ισχίου/ γονάτου"
41486,"Πρόθεση, χειρός, μερική"
41487,"Πρόθεση, εξαρθρώσεως καρπού"
41488,"Πρόθεση, διακερκιδική"
41489,"Πρόθεση, εξαρθρώσεως αγκώνος"
41490,"Πρόθεση, διαβραχιόνιος"
41491,"Πρόθεση, εξαρθρώσεως ώμου, χωρίς ηλεκτροφοδότηση"
41492,"Πρόθεση, ακρωτηριασμού προσθίου τετάρτου κορμού"
41494,"Πρόθεση, χειρός, κινούμενη δια του σώματος, ακινητοποιούμενη, με μηχανισμό ακινητοποίησης"
41497,"Πρόθεση, χειρός, μυοηλεκτρική"
41498,"Αναπηρικό αμαξίδιο, προωθούμενο από τον χρήστη, με περιστροφή των οπισθίων τροχών, μη πτυσσόμενο"
41512,"Αναπηρικό αμαξίδιο, προωθούμενο από τον χρήστη, με περιστροφή των οπισθίων τροχών, πτυσσόμενο"
41517,"Υποδοχή πρόθεσης, βραχίωνος "
41532,"Μαξιλάρι, θηλασμού"
41533,"Πρόθεση, ποδός, μερική"
41535,"Υποδοχή πρόθεσης, εξαρθρώσεως αστραγάλου"
41536,"Επένδυση υποδοχής πρόθεσης, ποδός"
41537,"Πρόθεση, εξαρθρώσεως αστραγάλου"
41538,"Αναπηρικό αμαξίδιο, προωθούμενο από συνοδό / χρήστη, με μηχανοκίνητη υποβοήθηση προώθησης, πτυσσόμενο"
41539,"Μεταφορέας υλικού/πάστας ενδοδοντικής έμφραξης, τροφοδοτούμενος"
41541,"Πρόθεση, εξαρθρώσεως γονάτου"
41542,Μαξιλάρι ποδιού
41543,"Αναπηρικό αμαξίδιο, οδηγούμενο από συνοδό / χρήστη, με μηχανοκίνητη υποβοήθηση προώθησης, μη πτυσσόμενο"
41544,Περιοδοντικό μαχαίρι
41546,"Πρόθεση, εξαρθρώσεως ισχίου"
41547,"Πρόθεση, ημιλεκανεκτομής"
41548,"Πρόθεση, ημισωματεκτομής"
41549,"Σαπούνι, οικιακής χρήσης"
41550,"Απολυμαντικό, χεριών"
41551,"Σαπούνι, δέρματος, υγρό"
41556,"Πρόθεση, ισχίου, εξωτερική"
41560,"Πρόθεση, τριχωτού / περούκα"
41563,Πρόθεση οφρύος / βλεφαρίδος
41565,Πρόθεση γενειάδος / μύστακος
41566,Όρθωση πλήρωσης κενών ράχης
41567,"Πρόθεση ρινός, εξωτερική"
41568,Πρόθεση προσώπου
41571,"Μαξιλάρι, επί παραγγελία"
41573,Αυχενικό μαξιλάρι
41574,Μαξιλάρι φροντίδας βρέφους
41575,Υπόδημα όρθωσης με εσωτερική σόλα
41576,"Λουτρό, ολόσωμο, εύκολης προσπέλασης "
41578,"Πρόγραμμα εφαρμογής, λογισμικού βοηθητικού συστήματος κυκλοφορίας, "
41581,Λογισμικό απινιδωτή
41584,"Καταγραφέας συστήματος υπαγόρευσης, αναλογικός, φορητός"
41585,Σύστημα λαρυγγοστρομποσκόπιου
41586,Λογισμικό συστήματος λαρυγγοστρομποσκόπιου
41588,"Εσώρουχο ακράτειας, μιας χρήσης"
41589,"Σύστημα ΩΡΛ απόξεσης, τροφοδοτούμενο με ηλεκτροφόρο καλώδιο"
41591,"Μέσο εφαρμογής θερμότητας, ρευστοποίησης βύσματος ωτός"
41596,"Στήριγμα χειρουργικού μικροσκόπιου, κινητό"
41599,Διάταξη εφαρμογής εκπλυσης μύτης
41602,"Ανελκυστήρας οχήματος, ατομικής χρήσης"
41603,"Ανελκυστήρας οχήματος, αναπηρικού αμαξιδίου / με επιβάτη"
41604,"Ανελκυστήρας οχήματος, αναπηρικού αμαξιδίου"
41605,"Καθετήρας εκπομπής φωτός ουρητηρικός, επαναχρησιμοποιήσιμος"
41609,"Σετ ενδοφλέβιας χορήγησης, ανταλλαγής θερμότητας"
41617,Μονάδα ενδοσκοπικής διαστολής
41619,"Αναπηρικό αμαξίδιο, προωθούμενο από συνοδό, συμβατικό, μη πτυσσόμενο"
41620,"Αναπηρικό αμαξίδιο, προωθούμενο από συνοδό / χρήστη, με περιστροφή των οπισθίων τροχών, μη πτυσσόμενο"
41621,"Αναπηρικό αμαξίδιο, για χρήση με συνοδό, μη πτυσσόμενο"
41622,"Αναπηρικό αμαξίδιο, προωθούμενο από συνοδό/χρήστη, με περιστροφή των οπισθίων τροχών, πτυσσόμενο"
41623,"Αναπηρικό αμαξίδιο, προωθούμενο από συνοδό / χρήστη, με περιστροφή ενός εμπροσθίου τροχού, πτυσσόμενο"
41624,"Αναπηρικό αμαξίδιο, προωθούμενο από συνοδό / χρήστη, με περιστροφή των εμπροσθίων τροχών, μη πτυσσόμενο"
41625,"Αναπηρικό αμαξίδιο, με δυνατότητα ηλεκτροκίνησης, προωθούμενο από συνοδό, πτυσσόμενο"
41626,"Αναπηρικό αμαξίδιο, προωθούμενο από συνοδό / χρήστη, με περιστροφή ενός οπισθίου τροχού, μη πτυσσόμενο"
41627,"Αναπηρικό αμαξίδιο, προωθούμενο από συνοδό / χρήστη, με περιστροφή των εμπροσθίων τροχών, πτυσσόμενο"
41628,"Αναπηρικό αμαξίδιο, προωθούμενο από συνοδό / χρήστη, με περιστροφή ενός οπισθίου τροχού, πτυσσόμενο"
41629,"Αναπηρικό αμαξίδιο, προωθούμενο από συνοδό / χρήστη, με περιστροφή ενός εμπροσθίου τροχού, μη πτυσσόμενο"
41630,"Αναπηρικό αμαξίδιο, προωθούμενο από συνοδό, συμβατικό, πτυσσόμενο"
41631,"Αναπηρικό αμαξίδιο, προωθούμενο από συνοδό / χρήστη, με διπλή χειροκίνητη αλυσίδα λειτουργίας (οδοντωτού τροχού), πτυσσόμενο"
41632,"Αναπηρικό αμαξίδιο, προωθούμενο από συνοδό / χρήστη, με διπλή χειροκίνητη αλυσίδα λειτουργίας (οδοντωτού τροχού), μη  πτυσσόμενο"
41633,"Αναπηρικό αμαξίδιο, προωθούμενο από συνοδό / χρήστη, χειριζόμενο με πόδι, πτυσσόμενο"
41634,"Αναπηρικό αμαξίδιο, προωθούμενο από συνοδό / χρήστη, χειριζόμενο με πόδι, μη πτυσσόμενο"
41635,"Αναπηρικό αμαξίδιο, ηλεκτροκίνητο, οδηγούμενο από τον χρήστη, με χειροκίνητο έλεγχο της κατεύθυνσης κίνησης, μη πτυσσόμενο"
41636,"Αναπηρικό αμαξίδιο, προωθούμενο από συνοδό /  χρήστη, με μονό μοχλό λειτουργίας, μη πτυσσόμενο"
41637,"Αναπηρικό αμαξίδιο, ηλεκτροκίνητο, οδηγούμενο από τον χρήστη, με χειροκίνητο έλεγχο της κατεύθυνσης κίνησης, πτυσσόμενο"
41638,"Αναπηρικό αμαξίδιο, προωθούμενο από συνοδό / χρήστη, με διπλό χειροκίνητο μοχλό λειτουργίας (και μανιβέλα), πτυσσόμενο"
41639,"Αναπηρικό αμαξίδιο, προωθούμενο από συνοδό / χρήστη, με διπλό χειροκίνητο μοχλό λειτουργίας (και μανιβέλα), μη πτυσσόμενο"
41640,"Αναπηρικό αμαξίδιο, προωθούμενο από συνοδό /  χρήστη, με μονό μοχλό λειτουργίας,  πτυσσόμενο"
41641,"Αναπηρικό αμαξίδιο, ηλεκτροκίνητο, οδηγούμενο από τον χρήστη, με χειροκίνητο έλεγχο της κατεύθυνσης κίνησης, πτυσσόμενο"
41643,Αντλία συστήματος έκπλυσης / αναρρόφησης
41645,"Γεννήτρια συστήματος ηλεκτροχειρουργικής διαθερμίας, οφθαλμικό, τροφοδοτούμενη με ηλεκτροφόρο καλώδιο"
41646,Σετ μεταφοράς δοχείου ανάμιξης
41649,Αναπηρικό όχημα με ποδωστήρια (πετάλια)
41650,Αναπηρικό όχημα/παιχνίδι μεταφοράς
41651,Λογισμικό ηλεκτροκαρδιογραφικού αναλυτή Holter
41654,Απορρυπαντικό πλυντηρίου πιάτων
41657,Μέσο βαθμονόμησης για το διαγνωστικό σύνολο του ισοενζύμου της αλκαλικής φωσφατάσης
