code,name
14310,"Washers, Utensil"
14313,Uterine Packing Devices
14317,"Vacuum Extractors, Obstetrical"
14322,"Moulds, Vaginal"
14323,Vaginometers
14325,Valves
14328,"Valves, Ear"
14329,"Valves, Eye"
14332,"Valves, Nonrebreathing"
14337,"Valves, Positive End-Expiratory Pressure"
14339,Valvulotomes
14345,Vectorcardiographs
14346,Vein Finders
14351,"Pressure Alarms, Airway"
14352,"Filters, Ventilator"
14355,"Ventilators, Other"
14359,Ventilator IMV Controllers
14360,"Ventilators, Pressure-Cycled"
14361,"Ventilators, Intensive Care, Neonatal/Pediatric"
14364,Ventriculoscopes
14367,"Depressors, Vessel"
14369,Vibrators
14371,Vibrometers
14372,Vibrophonocardiographs
14375,View Boxes
14379,Viscerotomes
14380,Visual Field Plotters
14382,Visual Function Analyzers
14384,Visuometers
14386,Vitrectomy Units
14389,Voltmeters
14393,Walkers
14410,"Ovens, Drying"
14413,Washer/Sterilizing Units
14421,Waste-Disposal Units
14423,"Waste-Disposal Units, Sharps"
14424,Waste Receptacles
14426,"Waste Receptacles, Contaminated"
14427,Kick Buckets
14428,"Waste Receptacles, Radioactive"
14429,Water Bath Circulators
14434,"Water Purification Filters, Charcoal"
14435,"Water Purification Systems, Deionization"
14436,"Water Purification Filters, Particulate"
14437,"Water Purification Systems, Reverse Osmosis"
14438,"Water Purification Systems, Ultraviolet"
14449,Wheelchairs
14450,"Baths, Whirlpool"
14455,Wire Drivers
14457,"Wires, Ligature"
14462,"Irrigation Kits, Wound"
14464,"Wrappers, Sterile"
14465,"Binders, Wrist"
14467,Xenon Systems
14472,"Diffractometers, X-ray"
14473,X-ray Film Cassette Holders
14474,X-ray Film Cassettes
14475,X-ray Film Dryers
14477,X-ray Film Labelers
14480,X-ray Film Processor Quality Control Monitors
14481,"X-ray Film, Sheet"
14482,"X-ray Film, Dental"
14486,"Screens, X-ray Film Cassette"
14487,"Markers, X-ray"
14490,"Shields, X-ray"
14491,"Shields, X-ray, Apron"
14493,"Shields, X-ray, Glove"
14494,"Shields, X-ray, Gonadal"
14498,"View Boxes, X-ray"
15003,"Breathing Circuits, Ventilator"
15010,"Air Detectors, Heart-Lung Bypass"
15011,Heart-Lung Bypass Unit Level Detectors
15012,Heart-Lung Bypass Unit Tubing Sets
15013,Cleaners
15014,Analgesia Units
15015,"Oxygen Analyzers, Sampling"
15016,"Aspirators, Emergency"
15017,"Bottles, Endoscopic Wash"
15018,"Brushes, Cytology"
15019,"Calibrators, Anesthesia Unit"
15020,"Calibrators, Respiratory Therapy Unit"
15021,"Cannulae, Hemodialysis"
15022,"Catheters, Hemodialysis"
15023,"Catheters, Femoral"
15024,"Chairs, Birthing"
15025,"Clamps, Skull"
15026,"Compresses, Cold"
15027,"Computers, Stress Exercise"
15028,Cricothyrotomy Kits
15029,"Defibrillator/Monitors, Line-Powered"
15030,"Flasks, Dewar"
15031,Hemodialysis Unit Single-Pass Converters
15032,"Transmitter/Receiver Systems, Telephone, EEG"
15033,"Electrodes, Defibrillation"
15034,"Embolization Prostheses, Intravascular"
15035,"Filters, Steam"
15036,Gastrointestinal Motility Analyzers
15037,"Gowns, Isolation"
15038,"Guillotines, Rib"
15039,Hemofiltration Units
15040,"Inserters, Contact Lens"
15041,"Ligators, Umbilical"
15042,"Manifolds, Gas"
15043,"Manifolds, Liquid"
15044,"Microscopes, Electron"
15045,"Nebulizers, Nonheated"
15046,Oxygen Meters
15047,"Packers, Gauze"
15048,"Pressure Reducers, Intraocular"
15050,"Prostheses, Tracheal"
15051,"Regulators, Suction, Surgical"
15052,Laparotomy Rings
15053,"Scales, Wheelchair"
15054,"Separators, Stapes"
15055,"Sheets, Drape"
15056,"Covers, Shoe, Nonconductive"
15057,"Sigmoidoscopes, Flexible"
15058,"Sigmoidoscopes, Rigid"
15059,Simulators
15061,"Simulators, Temperature"
15062,"Spectrometers, Mass"
15063,"Splints, Molded, Other"
15065,"Suture Units, Automatic"
15066,"Swabs, Cotton"
15067,"Synchronizers, Diagnostic Ultrasonic Unit"
15068,"Synchronizers, Gamma Camera"
15069,"Synchronizers, Radiographic Unit"
15071,"Transducers, Pressure, Catheter Tip"
15073,"Bronchoscopes, Flexible"
15074,"Bronchoscopes, Rigid"
15075,"Laryngoscopes, Flexible"
15076,"Laryngoscopes, Rigid"
15078,"Aprons, Laboratory"
15079,"Spectrophotometers, Atomic Absorption"
15080,"Spectrophotometers, Fluorescence"
15081,"Spectrophotometers, Infrared"
15082,"Spectrophotometers, Ultraviolet"
15083,"Spectrophotometers, UV/Visible"
15084,"Spectrophotometers, Visible"
15085,"Sponges, Laparotomy"
15086,"Bottles, Sterile Solution"
15087,"Stimulators, Bone Growth"
15089,Alcohol Analyzers
15090,Amino Acid Analyzers
15091,Antibiotic Susceptibility Analyzers
15092,Blood Urea Nitrogen Analyzers
15093,Carbon Monoxide Analyzers
15098,"Coagulation Analyzers, Automated"
15100,Electrolyte Analyzers
15101,Enzyme Analyzers
15102,Glucose Analyzers
15103,Nitrogen Analyzers
15104,Platelet Aggregation Analyzers
15105,Heating Blocks
15106,"Baths, Freezing"
15107,"Baths, Tissue Flotation"
15108,"Baths, Water"
15109,Bilirubinometers
15110,Blood Smear Makers
15111,Burets
15112,"Counters, Cell"
15113,Cell Separators
15114,"Washers, Cell"
15115,"Centrifuges, Blood Bank"
15116,"Centrifuges, Floor"
15117,"Centrifuges, Refrigerated"
15118,Chloridometers
15119,Chromatography Columns
15120,"Chromatography Equipment, Column, Gas"
15121,"Chromatography Equipment, Column, Liquid"
15122,"Chromatography Equipment, Paper, Liquid"
15123,"Chromatography Equipment, Thin-Layer, Liquid"
15124,"Information Systems, Laboratory"
15125,"Counters, Bacteria"
15126,"Counters, Colony"
15127,Cryogenic Blood Banking Equipment
15128,"Iontophoresis Units, Sweat Test"
15129,Densitometers
15130,Desiccators
15131,"Dialyzers, Serum/Urine"
15132,"Counters, Cell, Differential"
15133,Diluters
15134,"Dispensers, Paraffin"
15135,"Dispensers, Slide"
15136,Distilling Units
15137,"Electrodes, pH"
15138,Electrophoresis Equipment
15139,Evaporators
15140,Filter Papers
15141,Fluorometers
15142,"Collectors, Fraction"
15143,Thyroid Function Units
15144,"Freezers, Blood Plasma"
15145,"Freezers, Laboratory"
15146,Hemoglobinometers
15148,"Hoods, Microbiological"
15149,Immunodiffusion Equipment
15150,Immunofluorescence Equipment
15151,"Incubators, Aerobic"
15152,"Incubators, Anaerobic"
15153,"Labware, Basic"
15154,"Lifts, Mortuary"
15155,"Loops, Inoculating"
15156,"Microscopes, Laboratory, Light"
15157,"Microtomes, Cryostat"
15158,"Microtomes, Rotary"
15159,"Microtomes, Sliding"
15160,"Microtomes, Ultra"
15161,"Mixers, Clinical Laboratory"
15162,Freezer Monitors
15163,Nephelometers
15164,pH Meters
15165,Photometers
15166,Pipettes
15167,"Extractors, Plasma"
15168,"Pumps, Laboratory"
15169,"Refractometers, Laboratory"
15170,"Refrigerators, Biologic"
15171,"Refrigerators, Blood Bank"
15172,"Refrigerators, Explosion-Proof"
15173,Rotators
15174,"Saws, Autopsy"
15175,"Scales, Laboratory"
15177,Sedimentation Rate Units
15178,"Shakers, Laboratory"
15179,"Sharpeners, Microtome Knife"
15180,"Sinks, Dissecting"
15182,"Slide Stainers, Hematology"
15183,"Slide Stainers, Histology"
15184,"Counters, Scintillation"
15185,"Slides, Microscope"
15186,"Racks, Test Tube"
15187,Test Tubes
15188,Tissue Culture Apparatus
15189,Tissue Embedding Equipment
15190,Tissue Processors
15191,Titrators
15192,"Tubes, Capillary"
15193,Ultracentrifuges
15195,"View Boxes, Rh Typing"
15196,"Washers, Labware"
15197,"Washers, Pipette"
15198,Washers
15200,"Oximeters, Intracardiac"
15201,"Oximeters, In Vitro"
15202,"Anesthesia Kits, Other"
15203,"Bandages, Other"
15204,"Burs, Other"
15205,"Cabinets, Other"
15206,"Cannulae, Other"
15207,"Cardiac Output Units, Other"
15208,"Carts, Other"
15209,"Catheters, Other"
15210,"Chairs, Other"
15211,"Chisels, Other"
15212,"Clamps, Other"
15213,"Clips, Other"
15214,"Cushions, Other"
15215,"Dilators, Other"
15216,"Dressings, Other"
15217,"Electrodes, Other"
15218,"Elevators, Other"
15219,"Ergometers, Other"
15220,"Exercisers, Other"
15221,"Forceps, Other"
15222,"Gloves, Other"
15223,"Gowns, Other"
15224,"Guides, Other"
15225,"Hooks, Other"
15226,"Knives, Other"
15228,"Lights, Other"
15229,"Mallets, Other"
15230,"Masks, Other"
15231,"Masks, Air-Oxygen, Other"
15233,"Heart Rate Monitors, Other"
15234,"Needles, Other"
15235,"Osteotomes, Other"
15236,"Perforators, Other"
15237,"Probes, Other"
15238,"Probes, Eye, Other"
15239,"Punches, Other"
15240,"Rasps, Other"
15242,"Retractors, Other"
15243,"Rongeurs, Other"
15244,"Saws, Other"
15245,"Scissors, Other"
15246,"Scissors, Eye, Other"
15247,"Snares, Other"
15248,"Sounds, Other"
15249,"Spatulas, Other"
15250,"Specula, Other"
15251,"Splints, Other"
15252,"Sponges, Other"
15253,"Spreaders, Other"
15254,"Strippers, Other"
15255,"Sutures, Other"
15256,"Syringes, Other"
15257,"Tables, Other"
15258,"Tenaculums, Other"
15259,"Trephines, Other"
15260,"Trocars, Other"
15261,"Tubes, Esophageal, Other"
15262,"Tubes, Gastrointestinal, Other"
15263,"Tubes, Gastrointestinal Decompression, Other"
15264,"Tubes, Gastrostomy, Other"
15265,"Tubing, Other"
15266,"Shields, X-ray, Other"
15267,"Phantoms, Nuclear Medicine"
15268,"Filters, Radio-Frequency"
15269,"Magnets, Eye"
15270,"Drains, Sump"
15271,"Transmitter/Receiver Systems, Telephone, ECG"
15272,"Incubators, Test Tube, Portable"
15273,"Incubators, Test Tube, Stationary"
15274,Amniocentesis Kits
15275,Awls
15276,Ampules
15277,"Tubing, Silicone"
15278,"Tubes, Other"
15279,"Laminar Air Flow Units, Fixed"
15280,"Laminar Air Flow Units, Mobile"
15281,"Sponges, Scrub"
15283,"Filters, Syringe"
15284,"Injectors, Contrast Media, Angiography"
15285,"Injectors, Contrast Media, Lymphangiography"
15286,"Syringes, Angiography"
15287,"Screens, Anesthesia"
15288,Entoptoscopes
15289,"Nephroscopes, Flexible"
15290,"Nephroscopes, Rigid"
15292,"Pillows, Cervical"
15293,"Domes, Pressure Transducer"
15295,"Scanners, Long-Term Recording, ECG"
15296,Transducer Holders
15297,"Timers, Coagulation"
15299,Iron Analyzers
15300,Lead Ion Analyzers
15301,Radioimmunoassay Analyzers
15302,"Spectrometers, Nuclear Magnetic Resonance"
15303,"Titrators, Calcium"
15304,"Homogenizers, Tissue"
15305,"Mixers, Blood Bank, Donor Blood"
15306,"Microbiological Systems, Automated"
15308,"Cables, Fiberoptic"
15309,"Training Manikins, Cardiopulmonary Resuscitation"
15310,Urinometers
15311,"Mounts, Monitor"
15312,"Timers, Other"
15313,Culdocentesis Kits
15314,"Suction Tips, Electrosurgical"
15315,"Tubes, Blood, Microcollection"
15316,Arthrogram Kits
15318,"Wound Drainage Kits, Closed, Craniotomy"
15319,"Dressings, Skin Graft, Donor-Site"
15320,"Catheter Flush Valves, Continuous"
15321,"Gel, Ultrasonic Coupling"
15322,"Tubes, Bronchial"
15323,"Tubes, Myringotomy"
15324,"Prostheses, Eustachian Tube"
15325,Vacuum Stabilized Pads
15326,"Exercisers, Wrist"
15327,"Incubators, Test Tube"
15550,Alarms
15551,Clinical Chemistry Analyzers
15552,Coagulation Analyzers
15553,Aprons
15554,Basins
15555,Baths
15556,Belts
15557,Binders
15558,Blades
15559,Bottles
15560,Bougies
15561,Bowls
15562,Breathing Circuits
15563,Calibrators
15564,Catheterization Kits
15565,Cement
15566,Chambers
15567,Charts
15568,Chromatography Equipment
15569,Clippers
15571,Covers
15572,Cups
15573,Cutters
15574,Metal Detectors
15575,Dialysate Delivery Systems
15576,Droppers
15577,Dynamometers
15578,Electrodes
15579,"Electrodes, Electrosurgical"
15580,Extractors
15581,"Forensic Evidence Kits, Other"
15582,Frames
15583,Freezers
15584,Gel
15585,Irrigation Kits
15586,Jars
15587,Manifolds
15588,"Microscopes, Laboratory"
15589,Microtomes
15590,Mixers
15591,Nephroscopes
15592,Oxygenators
15593,Pillows
15594,Racks
15595,Recorders
15596,Sampling Kits
15597,"Scoops, Common Duct"
15598,Shakers
15599,Slide Stainers
15600,Spectrometers
15601,Spectrophotometers
15602,Specula
15604,Synchronizers
15605,Testers
15606,"Testers, Power, Receptacle"
15607,"Traction Units, Static"
15608,Traps
15609,Trays
15610,Warmers
15611,Water Purification Filters
15612,Water Purification Systems
15613,Ventilators
15614,Nurse Call Systems
15615,"Vacuum Pumps, Central"
15616,"Headwall Systems, Prefabricated"
15617,Patient Service Consoles
15618,Tracks and Carriers
15619,"Tracks and Carriers, Cubicle Curtain"
15620,"Tracks and Carriers, Intravenous"
15621,Microsurgical Instruments
15622,"Injectors, Uterine"
15623,Contact Lens Removers
15624,"Dressings, Tracheostomy Tube"
15625,Papillotomes
15627,"Spectrum Analyzers, Audio"
15628,"Forceps, Grasping, Flexible Endoscopic"
15629,"Retrieval Baskets, Biliary Stone"
15630,Vaginoscopes
15631,"Stimulator Analyzers, Transcutaneous Nerve"
15632,Tinnitus Masker Analyzers
15633,Hearing Aid Analyzers
15634,Middle Ear Analyzers
15635,"Retractors, Fiberoptic-Illuminated"
15636,"Suction Tips, Fiberoptic-Illuminated"
15638,Lift Height Evaluation Units
15639,"Paper, Recording"
15640,Pressure Monitoring Tubing Sets
15642,"Immobilizers, Cervical"
15643,"Drapes, Instrument"
15645,"Humidifiers, Heat/Moisture Exchange"
15646,"Drapes, Surgical, Disposable"
15647,"Drapes, Surgical, Reusable"
15648,"Timers, Apgar Scoring"
15649,"Filters, Gas"
15650,"Timers, Phototherapy"
15651,Stirrers
15652,Loupes
15653,"Magnifiers, Operating"
15654,"Forms, Medical and Patient"
15656,"Scanners, Ultrasonic, Mammographic"
15657,"Scanners, Ultrasonic, Obstetric/Gynecologic"
15659,"Scanners, Ultrasonic, Other"
15660,"Lights, Overbed"
15661,"Sheets, Examination Table"
15662,"Massage Machines, Physical Therapy"
15663,Pipetters
15664,"Controllers, Temperature, Humidifier"
15665,"Controllers, Temperature, Other"
15666,Training Manikins
15667,"Training Manikins, Other"
15668,"Tubing, Nonconductive"
15669,"Rongeurs, Intervertebral Disk"
15670,"Forceps, Bone"
15671,"Clamps, Rectal"
15672,"Forceps, Tonsil"
15673,"Hooks, Rectal"
15674,"Punches, Ear"
15675,"Retractors, Mastoid"
15676,"Snares, Nasal"
15677,"Elevators, Uterine"
15678,"Computers, Nuclear Medicine"
15679,"Needles, Tine Test"
15680,"Labware, Basic, Reusable"
15681,"Labware, Basic, Disposable"
15682,"Tubes, Centrifuge"
15683,"Cuvettes, Spectrophotometer"
15684,"Transmitter/Receiver Systems, Telephone, ECG, Single-Channel"
15685,"Transmitter/Receiver Systems, Telephone, ECG, Multichannel"
15686,Laboratory Safety Equipment
15687,"Cover Glass, Microscope Slide"
15688,"Filters, Shunt, Hydrocephalic"
15689,"Applicators, Other"
15690,"Chairs, Adjustable Height"
15691,"Pressure Pads, Soft Rubber"
15692,"Spuds, Eye, Electric"
15693,Patient Transfer Aids
15695,"Charts, Acupuncture"
15697,"Eyewear, Safety"
15698,"Cabinets, Microbiological"
15699,"Covers, Heel Stirrup"
15700,Heel Stirrup Pads
15701,"Dishes, Petri"
15702,"Crutch Tips, Rubber"
15704,"Dressings, Occlusive"
15705,"Sheets, Drape, Disposable"
15706,"Sheets, Drape, Reusable"
15707,"Sheets, Operating Room, Disposable"
15708,"Sheets, Operating Room, Reusable"
15709,Blood Gas/pH Analyzers
15710,"Forceps, Dental"
15711,"Punches, Dental, Rubber Dam"
15712,"Clamps, Dental, Rubber Dam"
15713,"Rongeurs, Dental"
15714,Centrifuge Tube Adapters
15715,"Bibs, Obstetrical"
15718,X-ray Film Minifiers
15719,"EEG Monitors, Telemetric"
15720,"EMG Monitors, Telemetric"
15721,"EOG Monitors, Telemetric"
15723,"Chairs, Examination/Treatment, Ophthalmic"
15724,"Cabinets, Head/Neck Treatment"
15726,"Stretchers, Radiographic"
15731,"Phototherapy Units, Ultraviolet"
15732,"Beds, Birthing"
15733,"Scrub Machines, Surgical"
15734,Urologic Hangers
15735,Catheter Tube Holders
15737,Rhinomanometers
15738,"Sheets, Examination Table, Disposable"
15739,"Sheets, Examination Table, Reusable"
15740,"Eyeglasses, Aphakic"
15741,"Rasps, Bone"
15742,Mailers
15743,"Mailers, Specimen Container, Insulated"
15744,"Mailers, Specimen Container"
15745,"Mailers, Slide"
15747,Speech Amplifiers
15748,"Cameras, Endoscopic"
15749,"Covers, Bur Hole"
15750,Pill Crushers/Splitters
15751,"Shielding, Magnetic Field"
15752,"Shields, Heat, Infant"
15753,"Transmitter/Receiver Systems, Telephone, Physiologic Monitor"
15754,"Cables/Leads, ECG"
15756,"Aspirators, Ultrasonic"
15757,"Lasers, Surgical"
15759,Microscope Contrast Enhancement Units
15760,"Beds, Electric, Obese"
15762,"Lights, Ultraviolet, Other"
15764,"Covers, Footswitch"
15765,"Covers, Camera"
15766,"Orthopedic Internal Fixation Systems, Spinal"
15767,"Orthopedic External Fixation Systems, Fracture"
15768,"Cannulae, Aortic"
15770,Radiographic Quality Assurance Devices
15771,"Pacers, Counting, Cardiopulmonary Resuscitation"
15772,"Lubricants, Instrument"
15774,"Blades, Cast Cutter"
15775,Drapes
15776,Blood Potassium Monitors
15777,"Trays, Skin Scrub"
15778,"Covers, Clamp"
15779,"Cages, Animal"
15780,"Timers, Radiotherapy Unit"
15781,"Infusion Systems, Insulin, Closed-Loop"
15783,"Ventilators, High-Frequency"
15784,Stents
15785,"Calibrators, Infusion Drop-Rate"
15786,Package Sealers
15787,Sphincteroscopes
15788,Ureteroscopes
15790,Lumboscopes
15791,"Physiologic Monitoring Systems, Neonatal"
15792,"Paging Systems, Other"
15793,"Stretchers, Orthopedic"
15794,Scleral Buckling Devices
15795,"Cardiac Output Units, Radioisotope"
15796,"Knives, Plasma"
15797,"Laundry Bags, Infection Control"
15798,"Trays, Food, Disposable"
15799,"Trays, Food, Reusable"
15800,"Forceps, Dissecting"
15801,Jaw Fracture Fixation Devices
15802,"Trays, Food"
15803,"Laundry Bags, Other"
15806,"Dressings, Periodontal"
15808,"Containers, Evacuated"
15809,"Bottles, Evacuated"
15810,Accelerometers
15811,Anatomical Models
15812,"Cabinets, Drying"
15813,"Cabinets, Formaldehyde"
15814,"Cabinets, Laboratory"
15815,"Cameras, Microscope"
15816,"Training Arms, Intravenous"
15817,Isolated Power Systems
15818,Cyclotrons
15819,X-ray Film Cutters
15820,Radioactive Sources
15821,"Contrast Media, Radiographic/Fluoroscopic"
15822,Silver Recovery Systems
15823,"Cameras, Multi-Image"
15824,"Alarms, Central Gas System"
15825,"Baths, Dialysate Warming"
15826,Diplopiometers
15827,"Dispensers, Soap"
15828,"Racks, Drying"
15829,Extrication Devices
15830,"Floor Coatings, Conductive"
15831,Floor Mats
15832,"Flooring, Conductive"
15833,Ground Continuity Monitors
15834,"Grounding Devices, Antistatic"
15835,Grounding Systems
15836,"Covers, Hamper"
15837,Hamper Liners
15838,Hamper Stands
15839,Hampers
15840,Paging Systems
15841,"Paging Systems, Public Address"
15845,Pantographs
15846,Physician In/Out Registries
15847,Plugs
15848,"Plugs, Explosion-Proof"
15849,"Plugs, Ground"
15850,"Plugs, Hospital Grade"
15851,"Plugs, Locking"
15852,Rails
15853,"Rails, Bathtub"
15854,"Rails, Commode"
15855,"Rails, Wall"
15856,Receptacles
15857,"Receptacles, Explosion-Proof"
15858,"Receptacles, Ground"
15859,"Receptacles, Hospital Grade"
15860,"Receptacles, Locking"
15861,"Television Sets, Hospital"
15862,"Vials, Medication"
15863,"Alarms, Voltage"
15864,"Basins, Wash"
15865,Wound Moulages
15866,"Lights, Examination, Ceiling-Mounted"
15867,"Brushes, Intramedullary"
15868,Needle Guides
15869,"Prostheses, Cardiac Valve, Artificial"
15870,"Prostheses, Cardiac Valve, Biological"
15871,"Shields, X-ray, Eye"
15872,"Shields, X-ray, Portable"
15873,"Sutures, Iodized"
15874,"Diathermy Units, Ophthalmic"
15875,Prism Bars
15876,"Occluders, Ophthalmic"
15877,"Probes, Microlaryngeal"
15878,"Clamps, Carotid"
15879,"Clamps, Coarctation"
15881,"Clamps, Pediatric"
15882,"Clamps, Vascular"
15883,"Burs, Microsurgical"
15884,"Irons, Brace Bending"
15885,"Catheters, Dye Dilution"
15886,"Carts, Central Supply"
15887,"Carts, Food Service"
15888,"Carts, Linen/Laundry"
15889,"Carts, Service/Utility"
15890,"Carts, Housekeeping"
15891,"Carts, Surgical Case"
15892,Helium Analyzers
15893,Acoustical Casewalls
15894,Acoustical Rooms
15895,Casework
15896,"Casework, General-Purpose"
15897,"Casework, Laboratory"
15898,"Casework, Modular"
15899,"Casework, Nursing Station"
15900,"Casework, Patient Room"
15901,"Casework, Pharmacy"
15903,Medical Chart Holder Accessories
15904,Compactors
15905,"Compactors, Fixed"
15906,"Compactors, Portable"
15907,Corner Guards
15908,"Curtains, Shower"
15909,"Curtains, Shower, Antibacterial"
15910,"Curtains, Shower, Disposable"
15911,"Curtains, Shower, Reusable"
15912,"Dispensers, Ice"
15913,"Freezers, Bone"
15914,"Freezers, Eye Bank"
15915,"Furniture, Patient Room"
15916,Laundry Equipment
15917,Nourishment Stations
15918,Radio-Frequency-Free Rooms
15920,"Refrigerators, Eye Bank"
15921,"Refrigerators, Food, Reach-in"
15922,"Refrigerators, Food, Walk-in"
15923,"Refrigerators, Food, Milk Formula"
15924,"Shielding, Radio-Frequency"
15925,"Showers, Emergency"
15926,Signs
15927,"Signs, Directional"
15928,"Signs, Safety"
15929,"Trash and Linen Systems, Pneumatic"
15930,"Wall Coverings, Antibacterial"
15931,"Washers, Laundry"
15932,Sinks
15933,"Sinks, Clinical"
15934,"Sinks, Examination Room"
15935,"Sinks, Laboratory"
15936,"Sinks, Surgical Scrub"
15937,"Fountains, Eye/Face Wash"
15938,"X-ray Film Processors, Automatic"
15939,"X-ray Film Processors, Automatic, Dental"
15940,Document/Materiel Conveyors
15941,"Elevators, Materiel Handling"
15942,Pneumatic Tube Systems
15943,Tray Conveying Systems
15944,"Cameras, Gamma"
15945,X-ray Film Manual Processing Equipment
15946,"Radiographic Units, Cystoscopy"
15947,"Radiographic Units, Head"
15948,"X-ray Film Processors, Automatic, Cine"
15949,"X-ray Film Processors, Automatic, Sheet-Film"
15950,"X-ray Film Processors, Automatic, Tabletop"
15951,"Radiographic/Fluoroscopic Units, Special Procedure"
15952,Radiographic/Fluoroscopic Units
15954,"Grids, Radiographic"
15955,"Scanners, Computed Tomography, Head"
15956,"Scanners, Computed Tomography, Full-Body"
15957,"Scanners, Ultrasonic, Vascular"
15958,Radiation Protection Building Materials
15959,Radiation Protection Windows
15960,Radiation Protection Doors
15961,"Prostheses, Meningeal"
15962,"Charts, Bed"
15963,Image Intensifiers
15964,"Staples, Tissue"
15965,"Flowmeters, Pulmonary Function"
15966,Television Systems
15967,"Television Systems, Endoscope"
15968,"Television Systems, Microscope"
15969,"Television Systems, Operating Room"
15970,"Carbon Dioxide Monitors, Transcutaneous"
15971,"Sutures, Stainless Steel Monofilament"
15972,"Sutures, Silver"
15973,"Blood Culture Analyzers, Automated"
15974,"Reservoirs, Cerebrospinal Fluid"
15975,X-ray Tube Assemblies
15976,"Scanners, Ultrasonic, General-Purpose"
15977,"Scissors, Fistula"
15978,"Scales, Other"
15979,"Pressure Pads, Other"
15980,"Vibrators, Bone, Audiometric"
15981,"Oxygen Canister/IV Pole Holders, Wheelchair"
15982,"Cannulae, Arthroscopy Drainage"
15983,"Catheters, Arthroscopy"
15985,"Dryers, Labware"
15986,"Mounts, Television Set, Hospital"
15987,"Trays, Wheelchair"
15988,"Snares, Rectal"
15989,"Snares, Endoscopic"
15990,"Snares, Colonoscope"
15991,"Locks, Microscope"
15992,"Covers, Cart, Linen/Laundry"
15993,Pacemaker Programmers
15994,"Transmitter/Receiver Systems, Telephone, EEG, Multichannel"
15995,"Transmitter/Receiver Systems, Telephone, EEG, Single-Channel"
15996,Cell Size Analyzers
15998,"Tubes, Gastrointestinal Decompression, Baker Jejunostomy"
15999,"Washers, Flexible Endoscope"
16000,"Surgical Facility Booms, Ceiling-Mounted, Microscope"
16001,"Surgical Facility Booms, Ceiling-Mounted"
16002,Cystotomes
16005,"Cushions, Commode Seat"
16006,"Drapes, Angiographic"
16008,"Recorders, Tape, Physiologic"
16009,"Recorders, Tape, ECG"
16010,"Electrode Monitoring Systems, Electrosurgical, Return"
16012,"Shoes, Orthopedic"
16013,"Recorders, Tape"
16014,Blood Grouping Analyzers
16015,"Spectrum Analyzers, Doppler"
16016,Laundry Bags
16017,Stools
16018,Dialyzer Reprocessing Units
16020,"Oxygenators, Organ Preservation System"
16021,X-ray Film Storage Units
16022,"Applicator Sticks, Wooden"
16023,"Sinks, Portable"
16024,"Stress Tables, Nuclear Cardiology"
16025,"Spuds, Eye"
16027,Orthopedic Internal Fixation Systems
16028,"Clips, Vascular"
16029,"Stimulators, Urinary"
16030,"Felts, Cardiovascular"
16031,"Orthopedic Internal Fixation Systems, Other"
16033,"Shunts, Endolymphatic"
16034,Electroglottographs
16035,Cochlear Implants
16036,"Prostheses, Nasal, Dorsal"
16038,"Mesh Bags, Pacemaker"
16039,Annuloplasty Rings
16040,"Stents, Ureteral"
16041,"Stents, Vaginal"
16042,Mesh
16043,"Reconstruction Blocks, Plastic Surgery"
16044,Orthopedic External Fixation Systems
16045,"Expanders, Skin"
16046,"Orthopedic External Fixation Systems, Spinal"
16047,"Prostheses, Mandibular"
16048,"Mesh, Metallic"
16052,"Clips, Ligating"
16055,Screws
16056,"Screws, Cranioplasty Plate"
16057,"Prostheses, Nerve Sheath"
16058,"Sheets, Cranioplasty"
16059,"Orthopedic External Fixation Systems, Other"
16060,"Stimulators, Diaphragmatic/Phrenic Nerve"
16061,"Stimulators, Electroanalgesic, Intracerebral/Subcortical"
16064,"Caps, Ophthalmic, Quarter Globe"
16065,"Conformers, Ophthalmic"
16066,Ophthalmic Foil
16067,"Prostheses, Evisceration"
16068,"Lenses, Intraocular, Anterior Chamber"
16069,"Lenses, Intraocular, Iridocapsular Fixation"
16070,"Lenses, Intraocular, Iris Fixation"
16071,"Lenses, Intraocular, Posterior Chamber"
16072,"Prostheses, Joint, Knee"
16073,Symblepharon Rings
16074,"Sleeves, Eye Muscle"
16076,"Pumps, Alternating-Pressure Pad"
16077,"Bolts, Bone"
16078,"Nails, Bone"
16080,"Tacks, Sacculotomy"
16081,Caps
16082,"Caps, Bone"
16083,"Caps, Nerve"
16084,"Prostheses, Joint, Hip, Acetabular Component"
16085,"Pins, Bone"
16088,"Prostheses, Joint, Ankle, Tibial Component"
16089,"Prostheses, Carpal"
16091,"Prostheses, Joint, Elbow, Humeral Component"
16094,"Prostheses, Finger/Thumb"
16095,"Prostheses, Joint, Hip, Femoral Component"
16096,"Prostheses, Joint, Knee, Total"
16097,"Prostheses, Joint, Knee, Femoral Component"
16098,"Prostheses, Joint, Knee, Tibial Component"
16099,"Prostheses, Joint, Shoulder"
16101,"Screws, Bone"
16102,"Spacers, Tendon"
16103,"Staples, Bone"
16104,"Wires, Bone"
16105,"Prostheses, Joint, Elbow"
16106,"Cannulae, Bronchial"
16107,"Prostheses, Ossicular, Incus and Stapes"
16108,"Prostheses, Ossicular, Total"
16111,"Prostheses, Mammary, Internal"
16112,"Prostheses, Mammary, External"
16113,"Prostheses, Orbital Rim"
16115,"Prostheses, Rhinoplasty"
16116,"Prostheses, Zygomatic"
16117,Mounts
