id,code,name
hospital.umdns_16253,16253,Nerve Locators
hospital.umdns_16254,16254,"Nerve Locators, Facial"
hospital.umdns_16255,16255,"Stimulators, Neuromuscular, Therapeutic"
hospital.umdns_16256,16256,"Stimulators, Somatosensory"
hospital.umdns_16257,16257,"Prostheses, Cerclage"
hospital.umdns_16259,16259,"Prostheses, Radial/Ulna Head"
hospital.umdns_16260,16260,Magnetic Resonance Imaging (MRI) Units
hospital.umdns_16261,16261,"Stone Dislodgers, Ureteral"
hospital.umdns_16262,16262,"Smoke Evacuation Systems, Surgical"
hospital.umdns_16263,16263,"Stimulators, Diagnostic Neurological"
hospital.umdns_16264,16264,"Suture Units, Other"
hospital.umdns_16265,16265,Suture Units
hospital.umdns_16266,16266,"Needles, Filter"
hospital.umdns_16267,16267,"Calipers, Skinfold, Electronic"
hospital.umdns_16268,16268,"Forceps, Biopsy, Flexible Endoscopic"
hospital.umdns_16269,16269,"Forceps, Biopsy, Rigid Endoscopic"
hospital.umdns_16270,16270,"Forceps, Biopsy, Other"
hospital.umdns_16271,16271,"Recorders, Sphygmomanometers, Automatic"
hospital.umdns_16272,16272,"Probes, Ultrasonic"
hospital.umdns_16273,16273,"Dispensers, Antibiotic Sensitivity Disk"
hospital.umdns_16274,16274,"Dispensers, Liquid, Laboratory"
hospital.umdns_16279,16279,"Electrodes, Ion-Selective"
hospital.umdns_16280,16280,Conductivity Meters
hospital.umdns_16281,16281,"View Boxes, Ultraviolet"
hospital.umdns_16283,16283,"Racks, Drying, Thin-Layer Chromatography Plate"
hospital.umdns_16284,16284,"Desiccators, Thin-Layer Chromatography Plate"
hospital.umdns_16285,16285,"Cabinets, Desiccating"
hospital.umdns_16286,16286,Glove Boxes
hospital.umdns_16287,16287,Hot Plates
hospital.umdns_16288,16288,"Microscopes, Laboratory, Phase Contrast"
hospital.umdns_16289,16289,"Sieves, Hematology"
hospital.umdns_16290,16290,"Shields, Safety, Laboratory"
hospital.umdns_16291,16291,"Collectors, Sweat"
hospital.umdns_16292,16292,"Warmers, Slide, Histology"
hospital.umdns_16293,16293,Resistivity Meters
hospital.umdns_16294,16294,Training Aids
hospital.umdns_16295,16295,"Training Aids, Arrhythmia Recognition"
hospital.umdns_16296,16296,"Training Materials, Audiovisual"
hospital.umdns_16297,16297,Shielding
hospital.umdns_16298,16298,"Clinical Chemistry Analyzers, Automated"
hospital.umdns_16299,16299,"Clinical Chemistry Analyzers, Automated, Discrete"
hospital.umdns_16300,16300,"Clinical Chemistry Analyzers, Automated, Centrifugal"
hospital.umdns_16301,16301,"Clinical Chemistry Analyzers, Automated, Continuous-Flow"
hospital.umdns_16302,16302,"Clinical Chemistry Analyzers, Manual"
hospital.umdns_16303,16303,Audiometric Evoked-Potential Units
hospital.umdns_16304,16304,"Scanners, Long-Term Recording, Respiration"
hospital.umdns_16305,16305,"Recorders, Long-Term, Respiration"
hospital.umdns_16306,16306,Physiologic Recording Systems
hospital.umdns_16307,16307,"Scanners, Long-Term Recording, EEG"
hospital.umdns_16308,16308,"Scrapers, Tongue"
hospital.umdns_16309,16309,Foot Arch Tracing Units
hospital.umdns_16312,16312,Cables/Leads
hospital.umdns_16313,16313,"Cables/Leads, EEG"
hospital.umdns_16314,16314,"Cables/Leads, EMG"
hospital.umdns_16315,16315,"Cables/Leads, Transcutaneous Electrical Nerve Stimulation"
hospital.umdns_16316,16316,"Cables/Leads, Other"
hospital.umdns_16317,16317,"Paging Systems, Visual"
hospital.umdns_16318,16318,Dry Ice Chests
hospital.umdns_16319,16319,"Counters, Surgical Instrument"
hospital.umdns_16320,16320,"Incinerators, Pathology"
hospital.umdns_16321,16321,"Catheterization Kits, Intermittent"
hospital.umdns_16322,16322,"Straps, Tracheostomy Tube"
hospital.umdns_16323,16323,"Weight Distribution Analyzers, Patient"
hospital.umdns_16324,16324,Unit-Dose Packaging Systems
hospital.umdns_16325,16325,"Unit-Dose Dispensers, Liquid"
hospital.umdns_16326,16326,Pill Counters
hospital.umdns_16327,16327,"Chambers, Environmental"
hospital.umdns_16328,16328,"Phantoms, Radiographic, Dental"
hospital.umdns_16329,16329,"Radiometers, Ultraviolet"
hospital.umdns_16330,16330,Pachymeters
hospital.umdns_16331,16331,"Intubation Scopes, Flexible Fiberoptic"
hospital.umdns_16333,16333,Dosimeters
hospital.umdns_16334,16334,Gait Analyzers
hospital.umdns_16335,16335,"Chambers, Anaerobic"
hospital.umdns_16336,16336,Dental Veneer
hospital.umdns_16337,16337,"Batteries, Medical Device"
hospital.umdns_16338,16338,"Dosimeters, Nitrous Oxide"
hospital.umdns_16339,16339,"Dosimeters, Ethylene Oxide"
hospital.umdns_16340,16340,"Cast Cutters, Electric"
hospital.umdns_16341,16341,"Cast Cutters, Manual"
hospital.umdns_16342,16342,Anomaloscopes
hospital.umdns_16343,16343,Antistammering Devices
hospital.umdns_16344,16344,Dermabrasion Brushes
hospital.umdns_16345,16345,Exophthalmometers
hospital.umdns_16346,16346,Fluorophotometers
hospital.umdns_16347,16347,Keratoscopes
hospital.umdns_16348,16348,Radiometers
hospital.umdns_16349,16349,Surgical Instrument Container Systems
hospital.umdns_16350,16350,"Trays, Impression, Dental"
hospital.umdns_16351,16351,Alginate Mixing Systems
hospital.umdns_16352,16352,Gingival Retraction Kits
hospital.umdns_16353,16353,"Acrylic Curing Units, Dental"
hospital.umdns_16354,16354,Endodontic Instrument Organizers
hospital.umdns_16355,16355,"Apex Locators, Endodontic"
hospital.umdns_16356,16356,"Porcelain Furnaces, Dental"
hospital.umdns_16357,16357,Crown/Inlay Removers
hospital.umdns_16358,16358,Mercury Monitors/Detectors
hospital.umdns_16360,16360,Orthodontic Brackets
hospital.umdns_16361,16361,"Data Management Systems, Patient"
hospital.umdns_16362,16362,"Diathermy Unit Analyzers, Shortwave"
hospital.umdns_16363,16363,Plaque Disclosing Aids
hospital.umdns_16365,16365,"Vacuum-Mixing Devices, Dental"
hospital.umdns_16366,16366,Mouth Guards
hospital.umdns_16367,16367,Dental Amalgam
hospital.umdns_16368,16368,"Mercury, Dental"
hospital.umdns_16369,16369,Prophylaxis Brushes
hospital.umdns_16370,16370,"Matrix Wedges, Dental"
hospital.umdns_16371,16371,"Warmers, Anesthetic"
hospital.umdns_16372,16372,"Computers, Radioimmunoassay"
hospital.umdns_16373,16373,"Platelet Aggregation Recorders, Automated"
hospital.umdns_16374,16374,Hematofluorometers
hospital.umdns_16375,16375,Positron Emission Tomography (PET) Systems
hospital.umdns_16376,16376,"Calipers, Skinfold"
hospital.umdns_16377,16377,"Counters, Platelet"
hospital.umdns_16378,16378,"Urine Analyzers, Automated"
hospital.umdns_16379,16379,Bleeding Time Kits
hospital.umdns_16380,16380,"Lancing Devices, Blood"
hospital.umdns_16381,16381,"Counters, Gamma"
hospital.umdns_16382,16382,"Radioimmunoassay Analyzers, Automated"
hospital.umdns_16383,16383,"Radioimmunoassay Analyzers, Semiautomated"
hospital.umdns_16384,16384,"Mixers, Blood Tube"
hospital.umdns_16386,16386,"Lights, Dental Activator"
hospital.umdns_16387,16387,"Manifolds, Stopcock"
hospital.umdns_16388,16388,"Adhesives, Denture"
hospital.umdns_16389,16389,"Collimators, Radiographic"
hospital.umdns_16392,16392,Alloys
hospital.umdns_16393,16393,"Alloys, Other"
hospital.umdns_16394,16394,Rigidity Analyzers
hospital.umdns_16395,16395,"Spectrum Analyzers, Electroencephalographic"
hospital.umdns_16396,16396,"Anchors, Denture"
hospital.umdns_16397,16397,"Applicators, Vaginal"
hospital.umdns_16398,16398,"Aprons, Surgical"
hospital.umdns_16399,16399,Bronchoscopic Aspirating Tubes
hospital.umdns_16400,16400,"Chisels, Middle Ear"
hospital.umdns_16401,16401,"Commodes, Wheelchair"
hospital.umdns_16402,16402,Wheelchair Narrowing Attachments
hospital.umdns_16403,16403,Endoscopic Teaching Attachments
hospital.umdns_16404,16404,"Diluters, Blood Cell"
hospital.umdns_16405,16405,Apheresis Units
hospital.umdns_16409,16409,"Bistouries, Tracheal"
hospital.umdns_16410,16410,"Lap Boards, Wheelchair"
hospital.umdns_16411,16411,"Broaches, Root Canal"
hospital.umdns_16412,16412,Burnishers
hospital.umdns_16413,16413,"Burs, Corneal"
hospital.umdns_16414,16414,"Calibrators, Tonometer"
hospital.umdns_16415,16415,"Calipers, Ophthalmic"
hospital.umdns_16416,16416,"Calipers, Orthopedic"
hospital.umdns_16417,16417,"Calipers, Other"
hospital.umdns_16418,16418,"Cameras, Radiographic Photospot"
hospital.umdns_16419,16419,"Cameras, Ophthalmic"
hospital.umdns_16420,16420,"Cannulae, Suprapubic"
hospital.umdns_16421,16421,"Trocars, Suprapubic"
hospital.umdns_16422,16422,"Cannulae, Nasal"
hospital.umdns_16424,16424,"Capsules, Dental Amalgam"
hospital.umdns_16425,16425,"Sponge Carriers, Endoscopic"
hospital.umdns_16426,16426,"Carvers, Dental Amalgam"
hospital.umdns_16427,16427,"Carvers, Dental Wax"
hospital.umdns_16428,16428,Tissue Cassettes
hospital.umdns_16429,16429,"Catheters, Cholangiography"
hospital.umdns_16430,16430,"Catheters, Anesthetic Conduction"
hospital.umdns_16431,16431,"Catheters, Intrauterine"
hospital.umdns_16432,16432,"Catheters, Nasopharyngeal"
hospital.umdns_16433,16433,"Catheters, Peritoneal"
hospital.umdns_16434,16434,"Cement, Ostomy Appliance"
hospital.umdns_16436,16436,"Chairs, Dialysis"
hospital.umdns_16437,16437,"Chairs, Examination/Treatment"
hospital.umdns_16438,16438,"Light Sources, Microscope"
hospital.umdns_16439,16439,"Microscopes, Laboratory, UV"
hospital.umdns_16440,16440,"Microscopes, Tissue Culture"
hospital.umdns_16441,16441,"Viscosimeters, Plasma"
hospital.umdns_16443,16443,"Appliers, Aneurysm Clip"
hospital.umdns_16444,16444,"Appliers, Cerclage, Orthopedic"
hospital.umdns_16445,16445,"Appliers, Hemostatic Clip, Reusable"
hospital.umdns_16446,16446,Appliers
hospital.umdns_16447,16447,"Lifts, Patient, Radiologic"
hospital.umdns_16448,16448,Endoscopic Inflation Bulbs
hospital.umdns_16449,16449,"Clamps, Cannula"
hospital.umdns_16450,16450,"Clamps, Ophthalmic"
hospital.umdns_16451,16451,"Clamps, Otologic"
hospital.umdns_16452,16452,"Clamps, Penile"
hospital.umdns_16453,16453,"Clamps, Uterine"
hospital.umdns_16456,16456,"Concentrators, Specimen"
hospital.umdns_16457,16457,"Clips, Lens Implantation"
hospital.umdns_16459,16459,Ostomy Collection Bags
hospital.umdns_16460,16460,"Condensers, Dental Amalgam"
hospital.umdns_16461,16461,"Containers, Organ Transport"
hospital.umdns_16462,16462,Countersinks
hospital.umdns_16463,16463,Crimpers
hospital.umdns_16464,16464,"Cusps, Dental"
hospital.umdns_16465,16465,"Depressors, Orbital"
hospital.umdns_16466,16466,Ophthalmic Fixation Units
hospital.umdns_16467,16467,"Wire Bending Dies, ENT"
hospital.umdns_16468,16468,"Dilators, Ureteral"
hospital.umdns_16469,16469,"Dilators, Cervical"
hospital.umdns_16470,16470,"Disks, Abrasive"
hospital.umdns_16471,16471,Stone Dislodgers
hospital.umdns_16472,16472,"Cement Dispensers, Orthopedic"
hospital.umdns_16473,16473,"Dispensers, Mercury, Dental"
hospital.umdns_16474,16474,"Drapes, Microscope"
hospital.umdns_16475,16475,"Knife Test Drums, Ophthalmic"
hospital.umdns_16476,16476,Optokinetic Drums
hospital.umdns_16477,16477,"Blankets, Fire"
hospital.umdns_16478,16478,Ear Wicks
hospital.umdns_16479,16479,"Elevators, Corneal"
hospital.umdns_16480,16480,"Elevators, Dental"
hospital.umdns_16481,16481,"Excavators, Dental"
hospital.umdns_16482,16482,Explorers
hospital.umdns_16483,16483,Disks
hospital.umdns_16484,16484,"Television Systems, Patient Monitor"
hospital.umdns_16485,16485,"Dialyzers, High-Permeability"
hospital.umdns_16486,16486,Depressors
hospital.umdns_16488,16488,"Blood Glucose Monitors, Portable"
hospital.umdns_16489,16489,Tracheal Tube Holders
hospital.umdns_16490,16490,Electrosurgical Unit Adapters
hospital.umdns_16491,16491,"Infusion Pumps, Ambulatory"
hospital.umdns_16492,16492,"Covers, Bedrail"
hospital.umdns_16493,16493,"Carts, Tissue"
hospital.umdns_16495,16495,Infusion Pumps
hospital.umdns_16496,16496,"Shields, X-ray, Mask"
hospital.umdns_16497,16497,"Mirrors, Reversing"
hospital.umdns_16498,16498,Incontinence Pants Liners
hospital.umdns_16499,16499,"Incontinence Pants, Liner Retention"
hospital.umdns_16500,16500,"Gloves, Pressure"
hospital.umdns_16501,16501,Medical Gas Cylinders
hospital.umdns_16502,16502,"Signaling Devices, Personal Emergency"
hospital.umdns_16503,16503,Cell Sorters
hospital.umdns_16504,16504,"Intravenous Poles, Ceiling-Mounted"
hospital.umdns_16507,16507,"Transmitter/Receiver Systems, Telephone, Fetal Monitor"
hospital.umdns_16508,16508,"Transmitter/Receiver Systems, Telephone, Pulmonary Function Monitor"
hospital.umdns_16509,16509,"Heating Units, Hot-Pack"
hospital.umdns_16510,16510,"Counters, Air Ion"
hospital.umdns_16511,16511,"X-ray Film, Instant"
hospital.umdns_16512,16512,X-ray Image Recorders
hospital.umdns_16513,16513,"Immobilizers, Whole-Body"
hospital.umdns_16514,16514,"Enema Kits, Barium"
hospital.umdns_16516,16516,"Pacemakers, Cardiac, External Noninvasive"
hospital.umdns_16517,16517,X-ray Film
hospital.umdns_16518,16518,"View Boxes, X-ray, Motorized"
hospital.umdns_16519,16519,"Forceps, Kidney"
hospital.umdns_16520,16520,"Scissors, Tonsil"
hospital.umdns_16521,16521,Wound Drainage Kits
hospital.umdns_16522,16522,Cardiokymographs
hospital.umdns_16523,16523,Incinerators
hospital.umdns_16525,16525,"Disrupters, Cell"
hospital.umdns_16529,16529,"Bottles, Medication Spray"
hospital.umdns_16530,16530,"Electrolyte Analyzers, Flame Photometer"
hospital.umdns_16531,16531,"Photometers, Reflectance"
hospital.umdns_16532,16532,Autopsy Stations
hospital.umdns_16533,16533,"Chambers, Freezing"
hospital.umdns_16534,16534,"Containers, Cryobiological Storage"
hospital.umdns_16535,16535,"Containers, Liquid Nitrogen"
hospital.umdns_16536,16536,"Containers, Liquid Oxygen"
hospital.umdns_16537,16537,"Controllers, Freezer, Programmable"
hospital.umdns_16538,16538,"Controllers, Temperature, Cryogenic"
hospital.umdns_16539,16539,"Controllers, Temperature, Programmable"
hospital.umdns_16540,16540,"Distilling Units, Solvent"
hospital.umdns_16541,16541,"Freezers, Linear Rate"
hospital.umdns_16542,16542,"Controls, Liquid Level, Cryogenic"
hospital.umdns_16543,16543,"Recorders, Temperature"
hospital.umdns_16544,16544,"Tables, Radiographic"
hospital.umdns_16545,16545,Angiographic Kits
hospital.umdns_16546,16546,"Angiographic Kits, Digital"
hospital.umdns_16547,16547,"Angiographic Kits, Special Procedure"
hospital.umdns_16548,16548,"Densitometers, Radiographic"
hospital.umdns_16549,16549,"Densitometers, Other"
hospital.umdns_16550,16550,"Dilators, Salivary Duct"
hospital.umdns_16551,16551,"Filters, Radiographic"
hospital.umdns_16553,16553,X-ray Tube Monitors
hospital.umdns_16554,16554,"Phantoms, Mammographic"
hospital.umdns_16555,16555,"Radiographic Units, Pneumoencephalographic"
hospital.umdns_16556,16556,"Radiographic Units, Polytomographic"
hospital.umdns_16557,16557,"Radiographic Units, Skeletal"
hospital.umdns_16558,16558,"Batteries, Mobile Radiographic Unit"
hospital.umdns_16559,16559,"Compression Devices, Radiographic"
hospital.umdns_16560,16560,Digital Angiography Systems
hospital.umdns_16561,16561,X-ray Film Changers
hospital.umdns_16562,16562,"Safelights, X-ray"
hospital.umdns_16563,16563,"Sensitometers, Radiographic"
hospital.umdns_16564,16564,"Shields, X-ray, Throat"
hospital.umdns_16565,16565,"Test Patterns, Radiographic"
hospital.umdns_16567,16567,Thyroid Uptake Systems
hospital.umdns_16568,16568,"Darkroom Entrances, Radiographic"
hospital.umdns_16570,16570,X-ray Film Processor Chemistries
hospital.umdns_16571,16571,"Darkroom Interlocking Systems, Radiographic"
hospital.umdns_16573,16573,Contrast Media
hospital.umdns_16574,16574,"Contrast Media, Radiographic, Injectable"
hospital.umdns_16576,16576,"Covers, Thermometer"
hospital.umdns_16577,16577,"Covers, Thermometer, Mercury"
hospital.umdns_16579,16579,Infusion Pump Administration Sets
hospital.umdns_16580,16580,"Razors, Skin Prep"
hospital.umdns_16581,16581,Contact Lens Cases
hospital.umdns_16582,16582,Cell Analyzers
hospital.umdns_16583,16583,"Knives, Adenotome"
hospital.umdns_16584,16584,"Sutures, Polydioxanone"
hospital.umdns_16585,16585,"Syringes, Cartridge"
hospital.umdns_16588,16588,Insulin Pump Administration Sets
hospital.umdns_16589,16589,"Extension Cones, Radiographic"
hospital.umdns_16590,16590,"X-ray Film Changers, Cassette"
hospital.umdns_16591,16591,"X-ray Film Changers, Sheet-Film"
hospital.umdns_16592,16592,"X-ray Film Changers, Roll-Film"
hospital.umdns_16593,16593,"Image Storage Devices, Fluoroscopic"
hospital.umdns_16594,16594,"Injectors, Hand-Held"
hospital.umdns_16596,16596,"Phantoms, Computed Tomography"
hospital.umdns_16597,16597,"Radiographic/Fluoroscopic Units, Angiographic"
hospital.umdns_16598,16598,"Scanners, Ultrasonic, Compound B"
hospital.umdns_16599,16599,"Tables, Nuclear Medicine"
hospital.umdns_16600,16600,"Tables, Radiographic/Fluoroscopic"
hospital.umdns_16601,16601,"Tables, Special Procedure"
hospital.umdns_16602,16602,X-ray Generators
hospital.umdns_16603,16603,Television Monitors
hospital.umdns_16604,16604,X-ray Tubes
hospital.umdns_16606,16606,"Spot Lights, High-Intensity"
hospital.umdns_16607,16607,"Phantoms, Radiotherapy"
hospital.umdns_16608,16608,Microbiological Systems
hospital.umdns_16609,16609,"Cytometers, Flow"
hospital.umdns_16610,16610,"Transfer Sets, Fluid"
hospital.umdns_16611,16611,"Prostheses, Hair"
hospital.umdns_16612,16612,"Cartridges, Ethylene Oxide"
hospital.umdns_16613,16613,"Calipers, ECG"
hospital.umdns_16614,16614,Dental Floss Holders
hospital.umdns_16615,16615,"Catheterization Kits, Central Venous"
hospital.umdns_16616,16616,"Bottles, Medicine"
hospital.umdns_16617,16617,"Caps, Medicine Bottle"
hospital.umdns_16618,16618,"Oximeters, In Vitro, Multiwavelength"
hospital.umdns_16619,16619,"Swabs, Oral Care"
hospital.umdns_16621,16621,Pressure Monitoring Extension Tubing Sets
hospital.umdns_16627,16627,"Needles, Transfer"
hospital.umdns_16628,16628,"Needles, Vented"
hospital.umdns_16629,16629,Air Cleaners
hospital.umdns_16630,16630,"Stretchers, Mobile, Ambulance"
hospital.umdns_16631,16631,"Intravenous Administration Sets, Nonabsorbing"
hospital.umdns_16632,16632,"Tourniquets, Strap"
hospital.umdns_16633,16633,"Spoons, Medicine"
hospital.umdns_16634,16634,Cartridges
hospital.umdns_16635,16635,"Cartridges, Freon"
hospital.umdns_16636,16636,"Cartridges, Freon, Cryosurgical"
hospital.umdns_16637,16637,"Cartridges, Freon, Pneumatic Splint"
hospital.umdns_16638,16638,"Cartridges, Freon, Pneumatic Tourniquet"
hospital.umdns_16639,16639,"Chairs, Patient Transfer"
hospital.umdns_16640,16640,Batteries
hospital.umdns_16641,16641,"Dialysate, Hemodialysis"
hospital.umdns_16642,16642,Dialysate
hospital.umdns_16645,16645,"Trays, Impression"
hospital.umdns_16646,16646,"Trays, Impression, Ear Canal"
hospital.umdns_16648,16648,"X-ray Film, Cine"
hospital.umdns_16649,16649,"Intravenous Administration Sets, General-Purpose"
hospital.umdns_16650,16650,"Syringes, Aspirating"
hospital.umdns_16651,16651,"Forceps, Rubber Dam Clamp"
hospital.umdns_16652,16652,"Defibrillators, Automatic, Implantable"
hospital.umdns_16653,16653,"Leads, Implantable Defibrillator"
hospital.umdns_16654,16654,"Catheters, Cardiac Balloon, Pacing Electrode"
hospital.umdns_16655,16655,"Catheters, Cardiac Ablation"
hospital.umdns_16656,16656,"Catheters, Cardiac Balloon, Oxygenation Monitoring"
hospital.umdns_16657,16657,"Cameras, Cine"
hospital.umdns_16658,16658,"Adhesives, Dental Impression"
hospital.umdns_16659,16659,"Casting Alloys, Dental, Nonprecious"
hospital.umdns_16660,16660,"Casting Alloys, Dental, Precious"
hospital.umdns_16661,16661,"Casting Alloys, Dental"
hospital.umdns_16662,16662,"Dental Hand Instruments, Endodontic"
hospital.umdns_16663,16663,"Dental Hand Instruments, Operative"
hospital.umdns_16664,16664,"Dental Hand Instruments, Orthodontic"
hospital.umdns_16665,16665,"Dental Hand Instruments, Periodontal"
hospital.umdns_16666,16666,"Dental Hand Instruments, Surgical"
hospital.umdns_16667,16667,"Dental Hand Instruments, Other"
hospital.umdns_16668,16668,"Burs, Dental, Carbide"
hospital.umdns_16669,16669,"Burs, Dental, Steel"
hospital.umdns_16670,16670,"Burs, Dental, Diamond"
hospital.umdns_16671,16671,"Dental Syringes, Impression Material"
hospital.umdns_16672,16672,Gingival Retraction Cords
hospital.umdns_16673,16673,"Chairs, Radiographic"
hospital.umdns_16674,16674,Dental Impression Materials
hospital.umdns_16675,16675,"Dental Impression Materials, Agar"
hospital.umdns_16676,16676,"Dental Impression Materials, Alginate"
hospital.umdns_16677,16677,"Dental Impression Materials, Polyether"
hospital.umdns_16678,16678,"Dental Impression Materials, Polysulfide"
hospital.umdns_16679,16679,"Dental Impression Materials, Silicone Rubber"
hospital.umdns_16680,16680,"Dental Impression Materials, Other"
hospital.umdns_16691,16691,Amalgam Wells
hospital.umdns_16692,16692,"Prophylactic Units, Dental"
hospital.umdns_16693,16693,"Prophylactic Units, Dental, Ultrasonic"
hospital.umdns_16695,16695,"X-ray Film Mounts, Dental"
hospital.umdns_16696,16696,Dental Splint Kits
hospital.umdns_16697,16697,Dental Splinting Materials
hospital.umdns_16698,16698,Prophy Angles
hospital.umdns_16699,16699,Prophy Pastes
hospital.umdns_16700,16700,"Pins, Dental Retention"
hospital.umdns_16701,16701,Dental Retention Pin Kits
hospital.umdns_16702,16702,"Syringes, Intraligamentary"
hospital.umdns_16703,16703,"Cement, Dental, Ethoxy Benzoic Acid"
hospital.umdns_16704,16704,"Cement, Dental, Glass Ionomer"
hospital.umdns_16705,16705,"Cement, Dental, Polycarboxylate"
hospital.umdns_16706,16706,"Cement, Dental, Reinforced Zinc Oxide Eugenol"
hospital.umdns_16707,16707,"Cement, Dental, Resin Composite"
hospital.umdns_16708,16708,"Cement, Dental, Silicophosphate"
hospital.umdns_16709,16709,"Cement, Dental, Zinc Oxide Eugenol"
hospital.umdns_16710,16710,"Cement, Dental, Zinc Phosphate"
hospital.umdns_16711,16711,"Cement, Dental, Other"
hospital.umdns_16712,16712,"Dental Amalgam, Capsule"
hospital.umdns_16713,16713,"Dental Amalgam, Tablet"
hospital.umdns_16714,16714,"Dental Amalgam, Powder"
hospital.umdns_16715,16715,"Cleansers, Denture"
hospital.umdns_16716,16716,"Saws, Bone, Micro"
hospital.umdns_16717,16717,"Temperature Monitors, Airway"
hospital.umdns_16718,16718,"Saws, Bone, Sternal"
hospital.umdns_16719,16719,"Stretchers, Portable, Basket"
hospital.umdns_16720,16720,Infusion Pump Analyzers
hospital.umdns_16722,16722,"Infusion Pumps, Micro"
hospital.umdns_16723,16723,"Restorative Materials, Dental, Crown and Bridge"
hospital.umdns_16724,16724,"Composite Restorative Materials, Dental"
hospital.umdns_16725,16725,"Composite Restorative Materials, Dental, Self-Cured"
hospital.umdns_16726,16726,"Composite Restorative Materials, Dental, Heat-Cured"
hospital.umdns_16727,16727,"Restorative Materials, Dental, Unfilled"
hospital.umdns_16728,16728,Denture Base Resins
hospital.umdns_16729,16729,"Denture Base Resins, Heat-Cured"
hospital.umdns_16730,16730,"Denture Base Resins, Self-Cured"
hospital.umdns_16731,16731,"Composite Restorative Materials, Dental, Other"
hospital.umdns_16732,16732,"Restorative Material Kits, Dental"
hospital.umdns_16733,16733,"Restorative Material Kits, Dental, Crown and Bridge"
hospital.umdns_16734,16734,"Composite Restorative Material Kits, Dental"
hospital.umdns_16735,16735,"Composite Restorative Material Kits, Dental, Heat-Cured"
hospital.umdns_16736,16736,"Composite Restorative Material Kits, Dental, Light-Cured"
hospital.umdns_16737,16737,Denture Base Resin Kits
hospital.umdns_16738,16738,Dental Porcelain Repair Kits
hospital.umdns_16739,16739,"Restorative Material Kits, Dental, Unfilled"
hospital.umdns_16740,16740,"Composite Restorative Material Kits, Dental, Other"
hospital.umdns_16744,16744,"Prostheses, Dental, Implantable"
hospital.umdns_16745,16745,"Microbiological Systems, Nonautomated"
hospital.umdns_16748,16748,Antimicrobial Agent Removal Devices
hospital.umdns_16749,16749,"Coagulation Analyzers, Whole Blood"
hospital.umdns_16751,16751,"Tables, Radiotherapy"
hospital.umdns_16752,16752,Blood Cell Washer Bags
hospital.umdns_16754,16754,"Paper, Recording, ECG"
hospital.umdns_16755,16755,"Paper, Recording, Echocardiograph"
hospital.umdns_16756,16756,"Paper, Recording, EEG"
hospital.umdns_16757,16757,"Paper, Recording, Other"
hospital.umdns_16758,16758,"Lithotripters, Extracorporeal"
hospital.umdns_16759,16759,"Humidifiers, Room"
hospital.umdns_16760,16760,"Paper, Examination Table"
hospital.umdns_16761,16761,"Nipples, Nursing Bottle"
hospital.umdns_16762,16762,Pressure Monitors
hospital.umdns_16763,16763,"Pressure Monitors, Intracranial"
hospital.umdns_16764,16764,"Pressure Monitors, Blood, General/Invasive"
hospital.umdns_16765,16765,"Centrifuges, Cytological"
hospital.umdns_16766,16766,"Scanners, Computed Tomography, Mobile"
hospital.umdns_16767,16767,Containers
hospital.umdns_16769,16769,"Adhesive Strips, General-Purpose"
hospital.umdns_16770,16770,Spectrum Analyzers
hospital.umdns_16771,16771,Staples
hospital.umdns_16772,16772,"Baths, Water, Shaker"
hospital.umdns_16773,16773,Lactate Analyzers
hospital.umdns_16774,16774,"Needles, Aspirating"
hospital.umdns_16775,16775,Syringe Cartridges
hospital.umdns_16776,16776,"Anesthesia Kits, Saddle Block"
hospital.umdns_16777,16777,"Catheters, Cardiac Balloon, Pulmonary Artery"
hospital.umdns_16778,16778,"Catheters, Cardiac Balloon, Other"
hospital.umdns_16779,16779,"Tubing, Suction"
hospital.umdns_16780,16780,"Hoses, Compressed Gas"
hospital.umdns_16781,16781,"Urinary Catheterization Kits, Foley"
hospital.umdns_16782,16782,"Urinary Collection Bags, Infant"
hospital.umdns_16783,16783,"Cannulae, Ventricular"
hospital.umdns_16784,16784,Radioaerosol Administration Sets
hospital.umdns_16785,16785,"Syringes, Blood Gas"
hospital.umdns_16786,16786,"Stretchers, Mobile, Hospital"
hospital.umdns_16787,16787,Staple Removers
hospital.umdns_16788,16788,"Cleaners, Denture"
hospital.umdns_16789,16789,"Intravenous Flow Regulators, Dial-Calibrated"
hospital.umdns_16790,16790,"Pumps, Urinary Collection Bag"
hospital.umdns_16791,16791,"Sponges, Hemostatic, Absorbable"
hospital.umdns_16792,16792,"Dialysate, Peritoneal"
hospital.umdns_16793,16793,"Service Columns, Prefabricated"
hospital.umdns_16795,16795,"Fittings/Adapters, Pin-Indexed"
hospital.umdns_16796,16796,"Baths, Water, Plasma-Thawing"
hospital.umdns_16797,16797,"Fittings/Adapters, Pneumatic, Other"
hospital.umdns_16798,16798,"Tubes, Feeding, Nasoenteral"
hospital.umdns_16799,16799,"Tubes, Feeding, Enterostomy"
hospital.umdns_16800,16800,"Charts, Eye, Visual Acuity"
hospital.umdns_16801,16801,"Charts, Eye, Color Discrimination"
hospital.umdns_16802,16802,Syringe Scale Magnifiers
hospital.umdns_16803,16803,IMV Supplemental Gas Circuits
hospital.umdns_16804,16804,"Thermometers, Color-Indicating"
hospital.umdns_16805,16805,Chondrotomes
hospital.umdns_16807,16807,"Fluid-Dispensing Systems, Pharmaceutical"
